depths	NGAM
17.05	30.13343432
17.06	29.81459545
17.07	31.72491898
17.08	30.29240214
17.09	28.8598853
17.1	31.24711229
17.11	33.15743582
17.12	34.59085589
17.13	33.36246818
17.14	30.63382167
17.15	29.2690468
17.16	29.74685348
17.17	27.83652996
17.18	24.97059305
17.19	25.03923824
17.2	26.47175508
17.21	24.22001203
17.22	23.87949573
17.23	23.87949573
17.24	21.49136552
17.25	21.01355882
17.26	20.05884867
17.27	18.14852515
17.28	14.80478155
17.29	13.37226471
17.3	11.73471551
17.31	11.73471551
17.32	11.66697354
17.33	12.62168369
17.34	11.66697354
17.35	12.143877
17.36	12.55394172
17.37	10.1658115
17.38	10.64361819
17.39	10.64361819
17.4	10.1658115
17.41	11.59832834
17.42	13.03084518
17.43	15.28258823
17.44	15.76039492
17.45	16.23820161
17.46	18.6254286
17.47	21.49136551
17.48	21.49136551
17.49	22.92388235
17.5	21.55910748
17.51	22.03691417
17.52	22.51472086
17.53	22.99252755
17.54	24.08362486
17.55	24.08362486
17.56	23.46943101
17.57	23.46943101
17.58	22.99252755
17.59	22.03691417
17.6	19.78517112
17.61	18.35265428
17.62	17.87484759
17.63	17.39794413
17.64	15.00981391
17.65	15.00981391
17.66	13.57729707
17.67	13.50865187
17.68	13.64503903
17.69	13.64503903
17.7	15.07755587
17.71	13.98645856
17.72	13.03084518
17.73	13.03084518
17.74	13.03084518
17.75	12.07613503
17.76	11.12052165
17.77	12.07613503
17.78	12.62168369
17.79	12.143877
17.8	10.23355347
17.81	9.756650008
17.82	10.23355347
17.83	11.18916685
17.84	11.66697354
17.85	12.00748983
17.86	12.48529652
17.87	10.71136016
17.88	10.71136016
17.89	12.143877
17.9	11.66697354
17.91	11.18916685
17.92	11.25690882
17.93	11.7347155
17.94	10.30219867
17.95	11.39329598
17.96	11.39329598
17.97	11.87110267
17.98	11.87110267
17.99	11.39329598
18	11.39329598
18.01	11.39329598
18.02	11.87110267
18.03	10.43858583
18.04	12.62168368
18.05	12.62168369
18.06	11.66697354
18.07	13.09949037
18.08	13.64503903
18.09	14.53200722
18.1	15.00981391
18.11	15.96452406
18.12	15.28258824
18.13	17.19291176
18.14	16.71510508
18.15	21.49136551
18.16	22.44607566
18.17	23.87949573
18.18	23.87949573
18.19	23.40168904
18.2	24.35639919
18.21	21.08220402
18.22	21.08220402
18.23	21.55910748
18.24	21.55910748
18.25	21.01355882
18.26	20.05884867
18.27	20.05884867
18.28	19.58104198
18.29	18.62542861
18.3	16.71510508
18.31	18.14852514
18.32	13.8500714
18.33	13.37226471
18.34	11.46194118
18.35	11.93974786
18.36	11.05277968
18.37	10.09716631
18.38	11.53058637
18.39	12.80413539
18.4	11.84852201
18.41	11.37071533
18.42	11.91716721
18.43	11.43936052
18.44	11.91716721
18.45	11.91716721
18.46	13.19071623
18.47	13.66761969
18.48	12.23510285
18.49	12.8492967
18.5	14.75962023
18.51	16.19213707
18.52	15.23742692
18.53	15.64658842
18.54	17.55691194
18.55	16.60129857
18.56	15.80555624
18.57	15.80555624
18.58	15.80555624
18.59	16.69252442
18.6	17.6481378
18.61	16.21471773
18.62	16.69252442
18.63	16.37458878
18.64	16.85149224
18.65	18.76181577
18.66	18.62542861
18.67	17.19291177
18.68	17.67071845
18.69	17.19291177
18.7	17.19291176
18.71	15.35123343
18.72	15.35123343
18.73	16.51097594
18.74	16.9878794
18.75	18.42129947
18.76	18.42129947
18.77	18.01123475
18.78	18.96684813
18.79	19.44465482
18.8	19.92155828
18.81	18.96684813
18.82	20.87717166
18.83	20.87717166
18.84	21.55910748
18.85	20.12659064
18.86	21.21859118
18.87	21.21859118
18.88	21.14994599
18.89	21.21859118
18.9	20.05884867
18.91	20.05884867
18.92	19.58104198
18.93	19.10323529
18.94	20.19523583
18.95	20.19523584
18.96	18.76181577
18.97	18.28491231
18.98	18.76181577
18.99	16.57871791
19	17.0565246
19.01	16.85149224
19.02	17.32929893
19.03	17.67071845
19.04	16.71510508
19.05	16.71510508
19.06	17.60207326
19.07	17.12426657
19.08	18.07987995
19.09	16.64736311
19.1	16.64736311
19.11	15.4876206
19.12	15.96452406
19.13	17.39794412
19.14	16.44233075
19.15	16.44233075
19.16	15.28258824
19.17	14.80478155
19.18	15.28258823
19.19	13.8500714
19.2	14.32787808
19.21	17.19291176
19.22	18.89820293
19.23	18.73923511
19.24	19.2170418
19.25	18.73923511
19.26	18.73923511
19.27	18.73923511
19.28	18.26142843
19.29	17.30671827
19.3	15.87420143
19.31	16.29871777
19.32	15.82091108
19.33	16.19213707
19.34	16.32852424
19.35	15.37381409
19.36	17.28413761
19.37	16.32852424
19.38	16.19213707
19.39	14.48684591
19.4	13.21329689
19.41	14.16800704
19.42	13.21329689
19.43	13.21329688
19.44	13.21329688
19.45	15.12362041
19.46	15.12362041
19.47	15.12362041
19.48	15.24465273
19.49	17.15497626
19.5	16.30594358
19.51	15.21394304
19.52	14.73703958
19.53	13.7814262
19.54	12.82671605
19.55	13.37226471
19.56	13.37226471
19.57	14.32787808
19.58	13.37226471
19.59	15.28258823
19.6	15.35123343
19.61	15.82813689
19.62	15.35123343
19.63	15.82813689
19.64	16.92013743
19.65	17.32929893
19.66	16.37458878
19.67	18.55768663
19.68	19.51239679
19.69	19.99020348
19.7	19.99020348
19.71	20.94581685
19.72	21.01355882
19.73	22.44607566
19.74	23.12891471
19.75	24.56143155
19.76	23.60581818
19.77	24.01588289
19.78	23.06026952
19.79	23.26530188
19.8	22.73420484
19.81	22.18865618
19.82	23.14336633
19.83	22.18865618
19.84	21.09665564
19.85	20.99097817
19.86	20.58181667
19.87	19.14839661
19.88	18.67149314
19.89	17.23807308
19.9	15.32774955
19.91	15.32774955
19.92	14.3730394
19.93	13.89523271
19.94	13.41742602
19.95	14.3730394
19.96	14.3730394
19.97	15.85884658
19.98	16.58684695
19.99	15.22207208
20	17.1323956
20.01	16.4649114
20.02	17.04929879
20.03	17.93626697
20.04	19.8465905
20.05	21.27910734
20.06	20.21781649
20.07	21.17252664
20.08	20.49059082
20.09	20.01278413
20.1	20.01278413
20.11	19.53497744
20.12	19.53497744
20.13	18.85304162
20.14	18.85304162
20.15	19.76259046
20.16	19.2170418
20.17	18.73923511
20.18	18.79252546
20.19	17.83691209
20.2	16.9499439
20.21	17.22362146
20.22	15.31329793
20.23	16.16233061
20.24	15.68452392
20.25	16.16233061
20.26	16.23007258
20.27	17.38981509
20.28	18.48181563
20.29	18.95962232
20.3	18.95962232
20.31	17.04929879
20.32	15.28981405
20.33	15.76762073
20.34	15.18413657
20.35	15.79833043
20.36	16.27523389
20.37	16.27523389
20.38	15.04774941
20.39	16.13884672
20.4	14.44078137
20.41	14.44078137
20.42	13.00826453
20.43	12.46271587
20.44	10.82516667
20.45	9.733166126
20.46	8.369294481
20.47	8.262713781
20.48	9.354714322
20.49	12.27303835
20.5	12.75084504
20.51	11.90181236
20.52	11.7654252
20.53	11.7654252
20.54	11.7654252
20.55	12.08336084
20.56	13.17536138
20.57	13.17536138
20.58	13.24310335
20.59	13.24310335
20.6	13.72091004
20.61	15.84349174
20.62	17.75381527
20.63	18.48181563
20.64	18.72388027
20.65	18.5874931
20.66	16.20026611
20.67	15.24465273
20.68	17.15497626
20.69	19.06529979
20.7	19.20168696
20.71	21.04426851
20.72	22.15794649
20.73	20.93046201
20.74	21.88517216
20.75	23.72775372
20.76	24.81885103
20.77	27.20698125
20.78	26.35794858
20.79	24.99317371
20.8	24.14414102
20.81	25.17562541
20.82	26.40310989
20.83	26.53949705
20.84	28.23756241
20.85	28.23756241
20.86	25.85033542
20.87	27.62427178
20.88	26.66865841
20.89	26.66865841
20.9	27.35059423
20.91	28.09394944
20.92	29.52646627
20.93	31.77820933
20.94	29.8678858
20.95	29.8678858
20.96	32.18737082
20.97	33.67317801
20.98	33.46091984
20.99	32.71033883
21	32.57395166
21.01	31.72491898
21.02	30.906596
21.03	31.38349946
21.04	29.47317593
21.05	29.95098262
21.06	29.95098262
21.07	29.2690468
21.08	28.52569159
21.09	27.09317475
21.1	24.22814107
21.11	23.75033438
21.12	24.86491557
21.13	24.72852841
21.14	24.72852841
21.15	24.51627024
21.16	24.35639919
21.17	25.03923824
21.18	26.31278726
21.19	26.31278726
21.2	27.47975558
21.21	27.47975558
21.22	25.9939484
21.23	24.69781872
21.24	24.69781872
21.25	25.37975454
21.26	23.46943101
21.27	23.46943101
21.28	24.90285108
21.29	22.99252755
21.3	22.65110802
21.31	22.17330134
21.32	21.90775282
21.33	23.02233401
21.34	22.81820488
21.35	21.65033334
21.36	21.03613948
21.37	22.3096885
21.38	22.3096885
21.39	21.88517216
21.4	20.79407485
21.41	21.27097831
21.42	20.58904248
21.43	21.54465586
21.44	22.49936601
21.45	21.54465586
21.46	22.49936601
21.47	22.02155932
21.48	21.06684917
21.49	19.63433233
21.5	19.15652564
21.51	18.20091227
21.52	17.7240088
21.53	19.15652564
21.54	16.23820162
21.55	17.82968627
21.56	18.78529965
21.57	19.7400098
21.58	20.21781649
21.59	20.21781649
21.6	21.33239769
21.61	21.80930115
21.62	21.33239769
21.63	21.33239769
21.64	20.69562318
21.65	21.17252664
21.66	22.60594671
21.67	23.08285017
21.68	23.56065686
21.69	24.03846355
21.7	24.03846355
21.71	24.51627024
21.72	25.31201257
21.73	26.26672272
21.74	27.70014279
21.75	26.74452941
21.76	26.33536792
21.77	24.74298003
21.78	25.22078672
21.79	26.1764001
21.8	26.65330356
21.81	26.81317461
21.82	27.29007807
21.83	26.33536792
21.84	24.90285108
21.85	24.90285108
21.86	25.03923824
21.87	24.08362487
21.88	24.56143155
21.89	23.12891472
21.9	21.69549465
21.91	20.7407845
21.92	22.65110802
21.93	23.5380762
21.94	23.06026952
21.95	23.06026952
21.96	22.58246283
21.97	21.21859119
21.98	20.20968746
21.99	19.86917116
22	20.82388131
22.01	21.301688
22.02	22.25639815
22.03	24.98594789
22.04	26.41846473
22.05	25.94065805
22.06	25.46375458
22.07	26.41846473
22.08	25.46375458
22.09	25.94065804
22.1	24.50814121
22.11	27.37407811
22.12	26.89627142
22.13	26.78969072
22.14	28.97369181
22.15	29.39820815
22.16	29.39820815
22.17	29.2383371
22.18	28.8978208
22.19	28.42001412
22.2	25.55407721
22.21	25.07717375
22.22	26.98749727
22.23	27.46440074
22.24	26.50969059
22.25	28.42001411
22.26	26.0318839
22.27	26.98749727
22.28	24.12156037
22.29	23.16685022
22.3	22.794721
22.31	20.54388117
22.32	20.64955864
22.33	21.46878485
22.34	22.10555936
22.35	21.49136551
22.36	20.53575214
22.37	20.05884867
22.38	20.05884867
22.39	18.46646079
22.4	17.51175063
22.41	19.89897762
22.42	17.9886541
22.43	18.67149314
22.44	18.19368646
22.45	19.41394512
22.46	19.00478363
22.47	20.2250423
22.48	20.2936875
22.49	20.77059096
22.5	20.77059096
22.51	21.24839765
22.52	22.20401103
22.53	22.68091449
22.54	22.68091449
22.55	22.68091449
22.56	22.84078554
22.57	23.79549569
22.58	23.317689
22.59	25.22801253
22.6	25.22801253
22.61	25.22801253
22.62	24.96336724
22.63	24.89472204
22.64	24.62917352
22.65	25.5161417
22.66	26.47175508
22.67	26.19898075
22.68	25.72117407
22.69	26.19898075
22.7	26.19898075
22.71	28.99627246
22.72	28.51846578
22.73	27.5628524
22.74	26.74452941
22.75	26.74452941
22.76	26.53949705
22.77	27.02543278
22.78	27.09317475
22.79	27.09317475
22.8	27.09317475
22.81	25.66065791
22.82	25.18285122
22.83	23.75033438
22.84	22.11278518
22.85	21.63497849
22.86	20.20246165
22.87	19.79330015
22.88	18.42852528
22.89	18.42852528
22.9	18.42852528
22.91	18.29213812
22.92	16.99600844
22.93	15.28981405
22.94	16.03316925
22.95	15.96452406
22.96	16.16955642
22.97	16.16955642
22.98	17.12426657
22.99	16.16955642
23	16.16955642
23.01	16.16955642
23.02	15.69174973
23.03	16.16955642
23.04	15.62400776
23.05	15.62400776
23.06	14.1905877
23.07	14.25923289
23.08	13.7814262
23.09	15.07755587
23.1	15.55536256
23.11	13.64503904
23.12	14.25923289
23.13	13.89523271
23.14	13.9638779
23.15	13.00826453
23.16	14.10026507
23.17	16.01058859
23.18	18.39781558
23.19	18.39781559
23.2	19.35342897
23.21	20.20246164
23.22	21.63497848
23.23	23.81807634
23.24	24.70504453
23.25	25.6606579
23.26	24.70504453
23.27	25.44839973
23.28	24.97059305
23.29	26.26672272
23.3	27.38130392
23.31	29.22388548
23.32	30.65640232
23.33	32.43033868
23.34	31.20195098
23.35	31.20195098
23.36	32.15756436
23.37	30.72414429
23.38	31.78543514
23.39	30.3529183
23.4	29.1245306
23.41	31.51266081
23.42	31.9904675
23.43	32.46827419
23.44	31.31575749
23.45	33.22608101
23.46	33.70388771
23.47	32.27046764
23.48	30.8379508
23.49	32.13408047
23.5	30.70156364
23.51	30.97433796
23.52	29.06401444
23.53	29.33678876
23.54	30.29240214
23.55	31.24711229
23.56	31.72491898
23.57	31.86130615
23.58	30.906596
23.59	28.99627247
23.6	28.51846578
23.61	29.88324065
23.62	27.97291712
23.63	27.49511043
23.64	27.08594894
23.65	27.08594894
23.66	25.20543188
23.67	24.86491558
23.68	25.1376899
23.69	25.1376899
23.7	26.29743241
23.71	25.34181904
23.72	23.9093022
23.73	23.43149551
23.74	24.25072172
23.75	22.81820488
23.76	24.25072172
23.77	23.9093022
23.78	22.47678536
23.79	22.95459204
23.8	21.04426852
23.81	20.97562332
23.82	22.40814016
23.83	22.03691417
23.84	21.90052701
23.85	20.19523584
23.86	21.14994599
23.87	19.23962246
23.88	19.23962246
23.89	20.6721393
23.9	21.62775268
23.91	20.6721393
23.92	20.19523584
23.93	20.19523584
23.94	21.01355882
23.95	21.49136551
23.96	21.01355882
23.97	21.49136551
23.98	21.9691722
23.99	22.44607566
24	22.92388235
24.01	22.44607566
24.02	23.87949573
24.03	23.71962468
24.04	22.28710785
24.05	23.24272122
24.06	21.3323977
24.07	18.94426748
24.08	19.42207416
24.09	19.42207416
24.1	17.9886541
24.11	16.07833057
24.12	16.55613725
24.13	16.07833057
24.14	15.6014271
24.15	16.07833057
24.16	14.16800704
24.17	13.21329689
24.18	13.69110357
24.19	12.7354902
24.2	12.89445802
24.21	14.53200721
24.22	14.05420053
24.23	13.57729707
24.24	13.09949038
24.25	13.09949038
24.26	12.62168369
24.27	13.57729706
24.28	15.0098139
24.29	14.05420053
24.3	15.69174973
24.31	18.18555741
24.32	16.75304058
24.33	16.34387909
24.34	16.34387908
24.35	15.38916894
24.36	14.91136225
24.37	14.91136224
24.38	14.70632988
24.39	15.93471759
24.4	15.93471759
24.41	16.48026625
24.42	16.00245956
24.43	15.5255561
24.44	15.66194326
24.45	15.32052374
24.46	15.79833043
24.47	15.11549138
24.48	12.143877
24.49	13.7814262
24.5	14.19058769
24.51	14.66839438
24.52	15.62400776
24.53	15.62400776
24.54	15.62400776
24.55	15.62400776
24.56	16.16955642
24.57	17.60207326
24.58	18.48904144
24.59	20.87717165
24.6	21.35497835
24.61	22.17330133
24.62	22.17330134
24.63	22.91665654
24.64	23.05304371
24.65	24.00775386
24.66	23.32581804
24.67	22.84801135
24.68	24.55420574
24.69	24.87214138
24.7	26.03188389
24.71	26.50969058
24.72	25.55407721
24.73	23.91743124
24.74	23.91743123
24.75	22.96181786
24.76	21.05149433
24.77	22.96181785
24.78	22.48401117
24.79	22.82543069
24.8	23.03768886
24.81	23.37910838
24.82	22.9013017
24.83	22.42349501
24.84	23.85601185
24.85	23.58323752
24.86	23.26530188
24.87	22.58246283
24.88	21.14994599
24.89	21.62775268
24.9	22.65833383
24.91	22.65833383
24.92	23.81807634
24.93	23.81807635
24.94	21.8553657
24.95	20.89975232
24.96	21.85536569
24.97	22.12814002
24.98	22.60594671
24.99	23.40168904
25	23.46943101
25.01	21.55910749
25.02	20.60439733
25.03	22.03691417
25.04	22.03691417
25.05	22.10555937
25.06	21.57446233
25.07	19.92968732
25.08	19.92968732
25.09	18.76994481
25.1	17.76104108
25.11	20.06607448
25.12	20.06607448
25.13	19.11046111
25.14	17.40516994
25.15	17.13239561
25.16	16.81355674
25.17	16.74581477
25.18	18.65613829
25.19	18.17833161
25.2	16.33665328
25.21	15.3810399
25.22	16.26800808
25.23	16.93549228
25.24	16.45768559
25.25	16.18491126
25.26	16.18491126
25.27	18.14852514
25.28	15.96452406
25.29	15.4876206
25.3	14.05420053
25.31	14.42632974
25.32	13.87987786
25.33	12.92516771
25.34	12.44736102
25.35	11.01484418
25.36	11.01484418
25.37	10.46929552
25.38	10.46929552
25.39	9.582327342
25.4	9.339359478
25.41	9.339359477
25.42	8.179616968
25.43	8.657423654
25.44	7.701810279
25.45	8.588778457
25.46	9.544391835
25.47	10.49910199
25.48	9.650069311
25.49	9.513682145
25.5	9.991488832
25.51	9.991488833
25.52	10.94619898
25.53	10.46929552
25.54	11.42400567
25.55	11.90181236
25.56	11.83316717
25.57	11.93974787
25.58	12.89445802
25.59	12.89445802
25.6	11.93974787
25.61	10.98413449
25.62	9.55161765
25.63	10.23355347
25.64	11.18916685
25.65	11.66697354
25.66	11.18916685
25.67	11.18916685
25.68	12.143877
25.69	11.18916685
25.7	11.18916685
25.71	10.71136016
25.72	10.71136016
25.73	10.71136016
25.74	9.756650009
25.75	9.756650007
25.76	10.71136016
25.77	12.62168368
25.78	12.62168369
25.79	12.62168369
25.8	12.89445802
25.81	12.41755456
25.82	12.41755455
25.83	13.85007139
25.84	13.85007139
25.85	14.32787808
25.86	14.32787808
25.87	15.28258823
25.88	15.28258824
25.89	14.80478155
25.9	14.80478155
25.91	15.76039492
25.92	16.23820161
25.93	15.28258824
25.94	13.91781337
25.95	14.39562005
25.96	14.39562005
25.97	12.48529653
25.98	12.96310321
25.99	12.96310321
26	12.00748984
26.01	12.00748983
26.02	12.27303835
26.03	12.75084504
26.04	12.27303835
26.05	12.27303835
26.06	14.18336188
26.07	14.25200708
26.08	14.25200708
26.09	13.77420039
26.1	13.77420039
26.11	13.22865173
26.12	12.75084504
26.13	14.66116857
26.14	15.13897526
26.15	14.18336188
26.16	13.70555519
26.17	14.66116857
26.18	14.66116857
26.19	12.96310322
26.2	12.96310321
26.21	12.48529652
26.22	13.91781336
26.23	12.48529653
26.24	12.89445802
26.25	12.89445802
26.26	12.41755456
26.27	12.41755455
26.28	13.3722647
26.29	13.4409099
26.3	12.96310321
26.31	12.96310321
26.32	12.00748984
26.33	13.4409099
26.34	12.48529653
26.35	13.91781336
26.36	15.82813689
26.37	16.78375027
26.38	17.73846042
26.39	17.73846042
26.4	18.6940738
26.41	18.6940738
26.42	19.64878395
26.43	20.60439733
26.44	20.12659064
26.45	20.60439733
26.46	20.53575213
26.47	19.1032353
26.48	20.53575213
26.49	22.92388235
26.5	22.44607567
26.51	22.44607566
26.52	22.44607566
26.53	22.44607566
26.54	21.9691722
26.55	21.9691722
26.56	23.40168904
26.57	22.92388235
26.58	22.92388235
26.59	24.83420588
26.6	24.83420588
26.61	24.83420588
26.62	23.9472377
26.63	24.90285108
26.64	27.76788475
26.65	27.76788476
26.66	26.33536792
26.67	26.33536792
26.68	25.85756123
26.69	25.37975454
26.7	25.85756123
26.71	25.85756123
26.72	26.81317461
26.73	24.90285108
26.74	26.67678744
26.75	25.72117407
26.76	21.90052701
26.77	21.42272032
26.78	22.37833369
26.79	23.46943101
26.8	22.99252755
26.81	21.08220402
26.82	19.64878396
26.83	20.87717166
26.84	21.83188181
26.85	21.35497835
26.86	21.35497835
26.87	19.44465482
26.88	19.92155828
26.89	18.01123476
26.9	18.01123475
26.91	15.28258824
26.92	17.67071845
26.93	18.14852514
26.94	17.67071845
26.95	17.67071845
26.96	16.98787941
26.97	16.03316926
26.98	16.03316925
26.99	15.55536257
27	14.32787809
27.01	12.89445802
27.02	12.89445802
27.03	11.46194118
27.04	11.46194118
27.05	10.50723103
27.06	10.50723102
27.07	10.98413449
27.08	12.41755455
27.09	11.93974787
27.1	12.89445801
27.11	12.41755456
27.12	12.41755455
27.13	12.31097386
27.14	13.26658723
27.15	13.7434907
27.16	15.65381422
27.17	14.69910408
27.18	15.07033006
27.19	16.5028469
27.2	16.98065359
27.21	16.50284691
27.22	17.45846028
27.23	18.7320093
27.24	16.82168578
27.25	17.08723429
27.26	16.13162092
27.27	16.39716943
27.28	17.48826675
27.29	18.44388013
27.3	18.07265414
27.31	18.07265414
27.32	16.63923407
27.33	15.20671723
27.34	16.16233061
27.35	16.74581477
27.36	16.74581477
27.37	16.74581477
27.38	17.22362146
27.39	15.85884659
27.4	15.85884659
27.41	16.9499439
