DEPTH	NGAM
80.92	24.88
80.93	24.95
80.94	24.74
80.95	24.52
80.96	24.31
80.97	24.1
80.98	23.88
80.99	23.67
81	23.45
81.01	23.24
81.02	22.95
81.03	22.88
81.04	22.81
81.05	22.74
81.06	22.67
81.07	22.59
81.08	22.52
81.09	22.45
81.1	22.38
81.11	22.59
81.12	22.31
81.13	22.02
81.14	21.74
81.15	21.45
81.16	21.16
81.17	20.88
81.18	20.59
81.19	20.31
81.2	19.81
81.21	19.59
81.22	19.38
81.23	19.16
81.24	18.95
81.25	18.73
81.26	18.52
81.27	18.3
81.28	18.09
81.29	18.38
81.3	18.66
81.31	18.88
81.32	19.09
81.33	19.31
81.34	19.52
81.35	19.73
81.36	19.95
81.37	20.16
81.38	20.09
81.39	20.02
81.4	19.95
81.41	19.88
81.42	19.81
81.43	19.73
81.44	19.66
81.45	19.59
81.46	19.52
81.47	19.45
81.48	19.45
81.49	18.59
81.5	17.73
81.51	16.87
81.52	16.02
81.53	15.16
81.54	14.3
81.55	13.44
81.56	13.73
81.57	14.01
81.58	14.3
81.59	14.59
81.6	14.87
81.61	15.16
81.62	15.44
81.63	16.3
81.64	17.16
81.65	18.02
81.66	19.73
81.67	21.45
81.68	23.17
81.69	24.88
81.7	25.6
81.71	26.31
81.72	27.03
81.73	26.6
81.74	26.17
81.75	25.74
81.76	25.31
81.77	25.17
81.78	25.03
81.79	24.88
81.8	24.17
81.81	23.45
81.82	22.74
81.83	22.02
81.84	21.31
81.85	20.59
81.86	19.38
81.87	19.16
81.88	18.95
81.89	18.73
81.9	18.52
81.91	18.3
81.92	18.09
81.93	17.88
81.94	17.37
81.95	18.38
81.96	19.38
81.97	20.38
81.98	21.38
81.99	22.38
82	23.38
82.01	24.38
82.02	25.38
82.03	26.88
82.04	29.32
82.05	31.75
82.06	34.18
82.07	36.61
82.08	39.04
82.09	41.47
82.1	43.9
82.11	46.33
82.12	47.26
82.13	47.91
82.14	48.55
82.15	49.19
82.16	49.84
82.17	50.48
82.18	51.12
82.19	51.77
82.2	52.41
82.21	52.12
82.22	51.62
82.23	51.12
82.24	50.62
82.25	50.12
82.26	49.62
82.27	49.12
82.28	48.62
82.29	48.12
82.3	47.91
82.31	49.19
82.32	50.48
82.33	51.77
82.34	53.05
82.35	54.34
82.36	55.63
82.37	56.91
82.38	58.2
82.39	59.7
82.4	59.27
82.41	58.85
82.42	58.42
82.43	57.99
82.44	57.56
82.45	57.13
82.46	56.7
82.47	56.27
82.48	54.34
82.49	52.62
82.5	50.91
82.51	49.19
82.52	47.48
82.53	45.76
82.54	44.04
82.55	42.33
82.56	40.61
82.57	40.83
82.58	41.76
82.59	42.69
82.6	43.62
82.61	44.55
82.62	45.47
82.63	46.4
82.64	47.33
82.65	48.26
82.66	48.98
82.67	49.34
82.68	49.69
82.69	50.05
82.7	50.41
82.71	50.77
82.72	51.12
82.73	51.48
82.74	51.84
82.75	51.48
82.76	50.41
82.77	49.34
82.78	48.26
82.79	47.19
82.8	46.12
82.81	45.05
82.82	43.97
82.83	42.9
82.84	42.19
82.85	41.54
82.86	40.9
82.87	40.26
82.88	39.61
82.89	38.97
82.9	38.32
82.91	37.68
82.92	37.04
82.93	37.11
82.94	37.68
82.95	38.25
82.96	38.83
82.97	39.4
82.98	39.97
82.99	40.54
83	41.11
83.01	41.69
83.02	42.19
83.03	42.69
83.04	42.04
83.05	41.4
83.06	40.76
83.07	40.11
83.08	39.47
83.09	38.83
83.1	38.18
83.11	37.04
83.12	35.89
83.13	35.97
83.14	36.04
83.15	36.11
83.16	36.18
83.17	36.25
83.18	36.32
83.19	36.39
83.2	36.47
83.21	37.68
83.22	38.9
83.23	39.25
83.24	39.61
83.25	39.97
83.26	40.33
83.27	40.68
83.28	41.04
83.29	41.4
83.3	40.54
83.31	39.68
83.32	38.32
83.33	36.97
83.34	35.61
83.35	34.25
83.36	32.89
83.37	31.53
83.38	30.17
83.39	28.81
83.4	28.31
83.41	27.81
83.42	27.53
83.43	27.24
83.44	26.96
83.45	26.67
83.46	26.38
83.47	26.1
83.48	25.81
83.49	26.03
83.5	26.24
83.51	26.46
83.52	26.96
83.53	27.46
83.54	27.96
83.55	28.46
83.56	28.96
83.57	29.46
83.58	29.96
83.59	30.24
83.6	30.53
83.61	30.24
83.62	29.96
83.63	29.67
83.64	29.39
83.65	29.1
83.66	28.81
83.67	28.53
83.68	28.24
83.69	27.67
83.7	27.1
83.71	26.96
83.72	26.81
83.73	26.67
83.74	26.53
83.75	26.38
83.76	26.24
83.77	26.1
83.78	26.53
83.79	26.96
83.8	27.38
83.81	27.74
83.82	28.1
83.83	28.46
83.84	28.81
83.85	29.17
83.86	29.53
83.87	29.89
83.88	29.82
83.89	29.74
83.9	29.67
83.91	29.46
83.92	29.24
83.93	29.03
83.94	28.81
83.95	28.6
83.96	28.39
83.97	28.17
83.98	28.03
83.99	27.89
84	28.24
84.01	28.6
84.02	28.96
84.03	29.32
84.04	29.67
84.05	30.03
84.06	30.39
84.07	30.75
84.08	31.25
84.09	32.25
84.1	33.25
84.11	34.25
84.12	35.25
84.13	36.25
84.14	37.25
84.15	38.25
84.16	39.25
84.17	39.75
84.18	40.26
84.19	39.75
84.2	39.25
84.21	38.75
84.22	38.25
84.23	37.75
84.24	37.25
84.25	36.75
84.26	35.75
84.27	34.75
84.28	33.68
84.29	32.6
84.3	31.53
84.31	30.46
84.32	29.39
84.33	28.31
84.34	27.24
84.35	26.17
84.36	26.1
84.37	26.31
84.38	26.53
84.39	26.74
84.4	26.96
84.41	27.17
84.42	27.38
84.43	27.6
84.44	27.81
84.45	28.1
84.46	28.17
84.47	28.24
84.48	28.31
84.49	28.39
84.5	28.46
84.51	28.53
84.52	28.6
84.53	29.67
84.54	30.46
84.55	31.25
84.56	32.03
84.57	32.82
84.58	33.61
84.59	34.39
84.6	34.03
84.61	33.68
84.62	33.32
84.63	33.18
84.64	33.03
84.65	32.89
84.66	32.75
84.67	32.82
84.68	32.89
84.69	32.96
84.7	32.03
84.71	31.1
84.72	30.17
84.73	29.24
84.74	27.81
84.75	26.38
84.76	24.95
84.77	24.67
84.78	24.38
84.79	24.1
84.8	23.81
84.81	23.52
84.82	23.24
84.83	22.95
84.84	22.45
84.85	21.95
84.86	21.45
84.87	20.95
84.88	20.45
84.89	19.95
84.9	19.45
84.91	20.09
84.92	20.74
84.93	21.38
84.94	22.02
84.95	22.67
84.96	23.31
84.97	23.95
84.98	24.6
84.99	25.24
85	26.81
85.01	28.39
85.02	29.96
85.03	31.53
85.04	33.1
85.05	34.68
85.06	36.25
85.07	37.82
85.08	38.75
85.09	38.83
85.1	38.9
85.11	38.97
85.12	39.04
85.13	39.11
85.14	39.18
85.15	39.25
85.16	39.33
85.17	38.47
85.18	37.47
85.19	36.47
85.2	35.46
85.21	34.46
85.22	33.46
85.23	32.46
85.24	31.46
85.25	30.46
85.26	30.32
85.27	30.1
85.28	29.89
85.29	29.67
85.3	29.46
85.31	29.24
85.32	29.03
85.33	28.81
85.34	28.6
85.35	28.53
85.36	29.1
85.37	29.67
85.38	30.24
85.39	30.82
85.4	31.39
85.41	31.96
85.42	32.53
85.43	33.1
85.44	33.75
85.45	34.39
85.46	35.04
85.47	35.68
85.48	36.32
85.49	36.97
85.5	37.61
85.51	38.25
85.52	38.9
85.53	38.9
85.54	40.04
85.55	41.18
85.56	42.33
85.57	43.47
85.58	44.62
85.59	45.76
85.6	46.9
85.61	48.05
85.62	49.19
85.63	48.76
85.64	48.33
85.65	47.91
85.66	47.48
85.67	47.05
85.68	46.62
85.69	46.19
85.7	45.76
85.71	44.19
85.72	41.97
85.73	39.75
85.74	37.54
85.75	35.32
85.76	33.1
85.77	30.89
85.78	28.67
85.79	26.46
85.8	25.81
85.81	25.45
85.82	25.1
85.83	24.74
85.84	24.38
85.85	24.02
85.86	23.67
85.87	23.31
85.88	22.95
85.89	23.24
85.9	23.6
85.91	23.95
85.92	24.31
85.93	24.67
85.94	25.03
85.95	25.38
85.96	25.74
85.97	26.1
85.98	26.17
85.99	26.38
86	26.6
86.01	26.81
86.02	27.03
86.03	27.24
86.04	27.46
86.05	27.67
86.06	27.89
86.07	28.03
86.08	29.39
86.09	30.75
86.1	32.1
86.11	33.46
86.12	34.82
86.13	36.18
86.14	37.54
86.15	38.9
86.16	40.11
86.17	40.9
86.18	41.69
86.19	42.47
86.2	43.26
86.21	44.04
86.22	44.83
86.23	45.62
86.24	46.4
86.25	45.98
86.26	45.55
86.27	44.9
86.28	44.26
86.29	43.62
86.3	42.97
86.31	42.33
86.32	41.69
86.33	41.04
86.34	40.83
86.35	40.61
86.36	41.4
86.37	42.19
86.38	42.97
86.39	43.76
86.4	44.55
86.41	45.33
86.42	46.12
86.43	46.9
86.44	47.91
86.45	46.76
86.46	45.62
86.47	44.47
86.48	43.33
86.49	42.19
86.5	41.04
86.51	39.9
86.52	38.75
86.53	36.61
86.54	35.68
86.55	34.75
86.56	33.82
86.57	32.89
86.58	31.96
86.59	31.03
86.6	30.1
86.61	29.17
86.62	30.39
86.63	30.1
86.64	29.82
86.65	29.53
86.66	29.24
86.67	28.96
86.68	28.67
86.69	28.39
86.7	28.1
86.71	27.38
86.72	26.67
86.73	25.95
86.74	25.24
86.75	24.52
86.76	23.81
86.77	23.09
86.78	21.95
86.79	20.81
86.8	21.16
86.81	21.52
86.82	21.88
86.83	22.24
86.84	22.59
86.85	22.95
86.86	23.74
86.87	24.52
86.88	24.52
86.89	24.52
86.9	24.52
86.91	24.52
86.92	24.52
86.93	24.52
86.94	24.52
86.95	25.17
86.96	25.81
86.97	26.46
86.98	27.1
86.99	27.74
87	28.39
87.01	29.03
87.02	29.67
87.03	29.89
87.04	29.6
87.05	29.32
87.06	29.03
87.07	28.74
87.08	28.46
87.09	28.17
87.1	27.89
87.11	27.6
87.12	27.1
87.13	26.6
87.14	26.17
87.15	25.74
87.16	25.31
87.17	24.88
87.18	24.45
87.19	24.02
87.2	23.6
87.21	23.67
87.22	23.74
87.23	23.74
87.24	23.74
87.25	23.74
87.26	23.74
87.27	23.74
87.28	23.74
87.29	23.74
87.3	23.74
87.31	23.67
87.32	23.6
87.33	23.6
87.34	23.6
87.35	23.6
87.36	23.6
87.37	23.6
87.38	23.6
87.39	23.6
87.4	23.67
87.41	23.74
87.42	24.02
87.43	24.31
87.44	24.6
87.45	24.88
87.46	25.17
87.47	25.45
87.48	25.74
87.49	26.03
87.5	26.24
87.51	27.53
87.52	28.81
87.53	30.1
87.54	31.39
87.55	32.68
87.56	33.96
87.57	35.25
87.58	36.54
87.59	37.61
87.6	37.54
87.61	37.47
87.62	37.4
87.63	37.32
87.64	37.25
87.65	37.18
87.66	37.11
87.67	37.04
87.68	35.89
87.69	34.11
87.7	32.32
87.71	30.53
87.72	28.74
87.73	26.96
87.74	25.17
87.75	23.38
87.76	21.59
87.77	20.95
87.78	20.31
87.79	20.31
87.8	20.31
87.81	20.31
87.82	20.31
87.83	20.31
87.84	20.31
87.85	20.31
87.86	20.95
87.87	21.59
87.88	22.02
87.89	22.45
87.9	22.88
87.91	23.31
87.92	23.74
87.93	24.17
87.94	24.6
87.95	25.03
87.96	24.81
87.97	23.95
87.98	23.09
87.99	22.24
88	21.38
88.01	20.52
88.02	19.66
88.03	18.8
88.04	17.95
88.05	17.3
88.06	16.66
88.07	17.09
88.08	17.52
88.09	17.95
88.1	18.38
88.11	18.8
88.12	19.23
88.13	19.66
88.14	20.74
88.15	21.81
88.16	22.24
88.17	22.67
88.18	23.09
88.19	23.52
88.2	23.95
88.21	24.38
88.22	24.81
88.23	25.24
88.24	24.6
88.25	23.95
88.26	23.31
88.27	22.67
88.28	22.02
88.29	21.38
88.3	20.74
88.31	20.09
88.32	19.45
88.33	19.45
88.34	20.23
88.35	21.02
88.36	21.81
88.37	22.59
88.38	23.38
88.39	24.17
88.4	24.95
88.41	25.74
88.42	26.53
88.43	26.53
88.44	26.53
88.45	26.53
88.46	26.53
88.47	26.53
88.48	26.53
88.49	26.53
88.5	26.53
88.51	25.74
88.52	24.88
88.53	24.02
88.54	23.17
88.55	22.31
88.56	21.45
88.57	20.59
88.58	19.73
88.59	18.88
88.6	18.8
88.61	19.38
88.62	19.95
88.63	20.52
88.64	21.09
88.65	21.66
88.66	22.24
88.67	22.81
88.68	23.38
88.69	24.02
88.7	25.1
88.71	26.17
88.72	27.24
88.73	28.31
88.74	29.39
88.75	30.46
88.76	31.53
88.77	32.6
88.78	33.03
88.79	33.46
88.8	34.11
88.81	34.75
88.82	35.39
88.83	36.04
88.84	36.68
88.85	37.32
88.86	37.97
88.87	38.18
88.88	38.4
88.89	38.25
88.9	38.11
88.91	37.97
88.92	37.82
88.93	37.68
88.94	37.54
88.95	37.4
88.96	37.25
88.97	36.89
88.98	35.68
88.99	34.46
89	33.25
89.01	32.03
89.02	30.82
89.03	29.6
89.04	28.39
89.05	27.17
89.06	26.31
89.07	25.53
89.08	24.74
89.09	23.95
89.1	23.17
89.11	22.38
89.12	21.59
89.13	20.81
89.14	20.02
89.15	20.09
89.16	20.74
89.17	21.38
89.18	22.02
89.19	22.67
89.2	23.31
89.21	23.95
89.22	24.6
89.23	25.24
89.24	25.81
89.25	25.53
89.26	25.24
89.27	24.95
89.28	24.67
89.29	24.38
89.3	24.1
89.31	23.81
89.32	23.52
89.33	22.67
89.34	22.02
89.35	21.38
89.36	20.74
89.37	20.09
89.38	19.45
89.39	18.8
89.4	18.16
89.41	17.52
89.42	17.73
89.43	17.95
89.44	18.16
89.45	18.38
89.46	18.59
89.47	18.8
89.48	19.02
89.49	19.23
89.5	19.45
89.51	19.45
89.52	19.59
89.53	19.73
89.54	19.88
89.55	20.02
89.56	20.16
89.57	20.31
89.58	20.45
89.59	20.59
89.6	20.74
89.61	20.16
89.62	19.59
89.63	19.02
89.64	18.45
89.65	17.88
89.66	17.3
89.67	16.73
89.68	16.16
89.69	15.44
89.7	14.73
89.71	14.44
89.72	14.16
89.73	13.87
89.74	13.59
89.75	13.3
89.76	13.01
89.77	12.73
89.78	13.16
89.79	13.59
89.8	14.8
89.81	16.02
89.82	17.23
89.83	18.45
89.84	19.66
89.85	20.88
89.86	22.09
89.87	23.31
89.88	24.1
89.89	24.88
89.9	25.67
89.91	26.46
89.92	27.24
89.93	28.03
89.94	28.81
89.95	29.6
89.96	30.39
89.97	30.39
89.98	30.96
89.99	31.53
90	32.1
90.01	32.68
90.02	33.25
90.03	33.82
90.04	34.39
90.05	34.96
90.06	35.54
90.07	35.89
90.08	36.25
90.09	36.61
90.1	36.97
90.11	37.32
90.12	37.68
90.13	38.04
90.14	38.4
90.15	38.18
90.16	38.11
90.17	38.04
90.18	37.97
90.19	37.9
90.2	37.82
90.21	37.75
90.22	37.68
90.23	37.61
90.24	37.75
90.25	36.89
90.26	36.04
90.27	35.18
90.28	34.32
90.29	33.46
90.3	32.6
90.31	31.75
90.32	30.89
90.33	29.89
90.34	28.96
90.35	28.03
90.36	27.1
90.37	26.17
90.38	25.24
90.39	24.31
90.4	23.38
90.41	22.45
90.42	22.52
90.43	22.45
90.44	22.38
90.45	22.31
90.46	22.24
90.47	22.17
90.48	22.09
90.49	22.02
90.5	21.95
90.51	21.81
90.52	21.74
90.53	21.66
90.54	21.59
90.55	21.52
90.56	21.45
90.57	21.38
90.58	21.31
90.59	21.24
90.6	21.31
90.61	21.38
90.62	20.59
90.63	19.81
90.64	19.02
90.65	18.23
90.66	17.45
90.67	16.66
90.68	15.87
90.69	15.02
90.7	14.16
90.71	13.3
90.72	13.08
90.73	12.87
90.74	12.66
90.75	12.44
90.76	12.23
90.77	12.01
90.78	11.8
90.79	12.44
90.8	13.08
90.81	13.44
90.82	13.8
90.83	14.16
90.84	14.51
90.85	14.87
90.86	15.23
90.87	15.59
90.88	15.94
90.89	15.66
90.9	15.73
90.91	15.8
90.92	15.87
90.93	15.94
90.94	16.02
90.95	16.09
90.96	16.16
90.97	16.23
90.98	16.59
90.99	16.8
91	17.02
91.01	17.23
91.02	17.45
91.03	17.66
91.04	17.88
91.05	18.09
91.06	18.3
91.07	18.16
91.08	17.8
91.09	17.45
91.1	17.09
91.11	16.73
91.12	16.37
91.13	16.02
91.14	15.66
91.15	15.3
91.16	15.09
91.17	14.87
91.18	14.66
91.19	14.44
91.2	14.23
91.21	14.01
91.22	13.8
91.23	13.59
91.24	13.37
91.25	13.37
91.26	13.73
91.27	14.09
91.28	14.44
91.29	14.8
91.3	15.16
91.31	15.52
91.32	15.87
91.33	16.23
91.34	16.59
91.35	16.8
91.36	17.02
91.37	17.23
91.38	17.45
91.39	17.66
91.4	17.88
91.41	18.09
91.42	18.3
91.43	18.16
91.44	17.59
91.45	17.02
91.46	16.45
91.47	15.87
91.48	15.3
91.49	14.73
91.5	14.16
91.51	13.59
91.52	13.16
91.53	12.73
91.54	13.3
91.55	13.87
91.56	14.44
91.57	15.02
91.58	15.59
91.59	16.16
91.6	16.73
91.61	17.73
91.62	18.73
91.63	19.73
91.64	20.09
91.65	20.45
91.66	20.81
91.67	21.16
91.68	21.52
91.69	21.88
91.7	22.24
91.71	21.59
91.72	20.95
91.73	21.16
91.74	21.38
91.75	21.59
91.76	21.81
91.77	22.02
91.78	22.24
91.79	22.45
91.8	22.67
91.81	23.52
91.82	24.02
91.83	24.52
91.84	25.03
91.85	25.53
91.86	26.03
91.87	26.53
91.88	27.03
91.89	27.53
91.9	27.17
91.91	26.38
91.92	25.6
91.93	24.81
91.94	24.02
91.95	23.24
91.96	22.45
91.97	21.66
91.98	20.88
91.99	20.45
92	20.09
92.01	19.73
92.02	19.38
92.03	19.02
92.04	18.66
92.05	18.3
92.06	17.95
92.07	17.59
92.08	17.66
92.09	17.73
92.1	18.45
92.11	19.16
92.12	19.88
92.13	20.59
92.14	21.31
92.15	22.02
92.16	22.74
92.17	23.38
92.18	24.02
92.19	24.88
92.2	25.74
92.21	26.6
92.22	27.46
92.23	28.31
92.24	29.17
92.25	30.03
92.26	30.89
92.27	31.1
92.28	30.32
92.29	29.53
92.3	28.74
92.31	27.96
92.32	27.17
92.33	26.38
92.34	25.6
92.35	24.81
92.36	23.81
92.37	22.52
92.38	21.24
92.39	19.95
92.4	18.66
92.41	17.37
92.42	16.09
92.43	14.8
92.44	13.51
92.45	13.23
92.46	12.94
92.47	12.94
92.48	12.94
92.49	12.94
92.5	12.94
92.51	12.94
92.52	12.94
92.53	12.94
92.54	13.23
92.55	13.51
92.56	14.23
92.57	14.94
92.58	15.66
92.59	16.37
92.6	17.09
92.61	17.8
92.62	18.52
92.63	19.23
92.64	19.66
92.65	19.59
92.66	19.52
92.67	19.45
92.68	19.38
92.69	19.31
92.7	19.23
92.71	19.16
92.72	19.09
92.73	18.59
92.74	18.59
92.75	18.59
92.76	18.59
92.77	18.59
92.78	18.59
92.79	18.59
92.8	18.59
92.81	18.59
92.82	19.09
92.83	19.59
92.84	20.45
92.85	21.31
92.86	22.17
92.87	23.02
92.88	23.88
92.89	24.74
92.9	25.6
92.91	25.95
92.92	26.31
92.93	25.74
92.94	25.17
92.95	24.6
92.96	24.02
92.97	23.45
92.98	22.88
92.99	22.31
93	21.74
93.01	20.81
93.02	20.31
93.03	19.81
93.04	19.31
93.05	18.8
93.06	18.3
93.07	17.8
93.08	17.3
93.09	16.8
93.1	17.23
93.11	18.02
93.12	18.8
93.13	19.59
93.14	20.38
93.15	21.16
93.16	21.95
93.17	22.74
93.18	23.52
93.19	23.88
93.2	23.67
93.21	23.45
93.22	23.24
93.23	23.02
93.24	22.81
93.25	22.59
93.26	22.38
93.27	22.17
93.28	21.59
93.29	22.17
93.3	22.74
93.31	23.31
93.32	23.88
93.33	24.45
93.34	25.03
93.35	25.6
93.36	26.17
93.37	27.31
93.38	28.67
93.39	30.03
93.4	31.39
93.41	32.75
93.42	34.11
93.43	35.46
93.44	36.82
93.45	38.18
93.46	38.4
93.47	38.32
93.48	38.25
93.49	38.18
93.5	38.11
93.51	38.04
93.52	37.97
93.53	37.9
93.54	37.82
93.55	37.54
93.56	37.25
93.57	37.4
93.58	37.54
93.59	37.68
93.6	37.82
93.61	37.97
93.62	38.11
93.63	38.25
93.64	38.68
93.65	39.11
93.66	39.11
93.67	39.11
93.68	39.11
93.69	39.11
93.7	39.11
93.71	39.11
93.72	39.11
93.73	39.11
93.74	38.68
93.75	38.18
93.76	37.68
93.77	37.18
93.78	36.68
93.79	36.18
93.8	35.68
93.81	35.18
93.82	34.68
93.83	34.61
93.84	33.96
93.85	33.32
93.86	32.68
93.87	32.03
93.88	31.39
93.89	30.75
93.9	30.1
93.91	29.46
93.92	28.89
93.93	28.03
93.94	27.17
93.95	26.31
93.96	25.45
93.97	24.6
93.98	23.74
93.99	22.88
94	22.02
94.01	21.74
94.02	21.31
94.03	20.88
94.04	20.45
94.05	20.02
94.06	19.59
94.07	19.16
94.08	18.73
94.09	18.3
94.1	18.16
94.11	18.45
94.12	18.73
94.13	19.02
94.14	19.31
94.15	19.59
94.16	19.88
94.17	20.16
94.18	20.45
94.19	20.88
94.2	21.59
94.21	22.31
94.22	23.02
94.23	23.74
94.24	24.45
94.25	25.17
94.26	25.88
94.27	26.6
94.28	26.88
94.29	27.1
94.3	27.31
94.31	27.53
94.32	27.74
94.33	27.96
94.34	28.17
94.35	28.39
94.36	28.6
94.37	28.53
94.38	28.17
94.39	27.81
94.4	27.46
94.41	27.1
94.42	26.74
94.43	26.38
94.44	26.03
94.45	25.67
94.46	25.38
94.47	26.1
94.48	26.81
94.49	27.53
94.5	28.24
94.51	28.96
94.52	29.67
94.53	30.39
94.54	31.1
94.55	32.1
94.56	33.1
94.57	33.89
94.58	34.68
94.59	35.46
94.6	36.25
94.61	37.04
94.62	37.82
94.63	38.61
94.64	38.4
94.65	38.18
94.66	40.04
94.67	41.9
94.68	43.76
94.69	45.62
94.7	47.48
94.71	49.34
94.72	51.19
94.73	53.05
94.74	55.13
94.75	55.48
94.76	55.84
94.77	56.2
94.78	56.56
94.79	56.91
94.8	57.27
94.81	57.63
94.82	57.99
94.83	56.27
94.84	54.63
94.85	52.98
94.86	51.34
94.87	49.69
94.88	48.05
94.89	46.4
94.9	44.76
94.91	43.12
94.92	43.19
94.93	43.76
94.94	44.33
94.95	44.9
94.96	45.47
94.97	46.05
94.98	46.62
94.99	47.19
95	47.76
95.01	48.26
95.02	49.26
95.03	50.27
95.04	51.27
95.05	52.27
95.06	53.27
95.07	54.27
95.08	55.27
95.09	56.27
95.1	56.77
95.11	56.99
95.12	57.2
95.13	57.42
95.14	57.63
95.15	57.84
95.16	58.06
95.17	58.27
95.18	58.49
95.19	58.2
95.2	59.06
95.21	59.92
95.22	60.78
95.23	61.63
95.24	62.49
95.25	63.35
95.26	64.21
95.27	65.07
95.28	66.21
95.29	66.21
95.3	66.21
95.31	66.21
95.32	66.21
95.33	66.21
95.34	66.21
95.35	66.21
95.36	66.21
95.37	65.07
95.38	64.64
95.39	64.21
95.4	63.78
95.41	63.35
95.42	62.92
95.43	62.49
95.44	62.06
95.45	61.63
95.46	62.35
95.47	61.99
95.48	61.63
95.49	61.28
95.5	60.92
95.51	60.56
95.52	60.2
95.53	59.85
95.54	59.49
95.55	58.42
95.56	56.77
95.57	55.13
95.58	53.48
95.59	51.84
95.6	50.19
95.61	48.55
95.62	46.9
95.63	45.26
95.64	44.69
95.65	44.19
95.66	43.69
95.67	43.19
95.68	42.69
95.69	42.19
95.7	41.69
95.71	41.18
95.72	40.68
95.73	40.76
95.74	40.54
95.75	40.33
95.76	40.11
95.77	39.9
95.78	39.68
95.79	39.47
95.8	39.25
95.81	39.04
95.82	38.75
95.83	37.82
95.84	36.89
95.85	35.97
95.86	35.04
95.87	34.11
95.88	33.18
95.89	32.25
95.9	31.32
95.91	30.67
95.92	30.1
95.93	29.53
95.94	28.96
95.95	28.39
95.96	27.81
95.97	27.24
95.98	26.67
95.99	26.1
96	26.17
96.01	26.74
96.02	27.31
96.03	27.89
96.04	28.46
96.05	29.03
96.06	29.6
96.07	30.17
96.08	30.75
96.09	31.25
96.1	32.53
96.11	33.82
96.12	35.11
96.13	36.39
96.14	37.68
96.15	38.97
96.16	40.26
96.17	41.54
96.18	42.33
96.19	42.19
96.2	42.04
96.21	41.9
96.22	41.76
96.23	41.61
96.24	41.47
96.25	41.33
96.26	41.18
96.27	40.26
96.28	39.68
96.29	39.11
96.3	38.54
96.31	37.97
96.32	37.4
96.33	36.82
96.34	36.25
96.35	35.68
96.36	36.04
96.37	37.9
96.38	39.75
96.39	41.61
96.4	43.47
96.41	45.33
96.42	47.19
96.43	49.05
96.44	50.91
96.45	52.41
96.46	53.91
96.47	55.41
96.48	56.91
96.49	58.42
96.5	59.92
96.51	61.42
96.52	62.92
96.53	64.42
96.54	64.42
96.55	63.78
96.56	63.14
96.57	62.49
96.58	61.85
96.59	61.2
96.6	60.56
96.61	59.92
96.62	59.27
96.63	58.63
96.64	58.49
96.65	58.34
96.66	58.2
96.67	58.06
96.68	57.92
96.69	57.77
96.7	57.63
96.71	57.49
96.72	57.99
96.73	58.7
96.74	59.42
96.75	60.13
96.76	60.85
96.77	61.56
96.78	62.28
96.79	62.99
96.8	63.71
96.81	63.92
96.82	64.14
96.83	64.28
96.84	64.42
96.85	64.57
96.86	64.71
96.87	64.85
96.88	64.99
96.89	65.14
96.9	65.07
96.91	64.99
96.92	64.99
96.93	64.99
96.94	64.99
96.95	64.99
96.96	64.99
96.97	64.99
96.98	64.99
96.99	64.99
97	65.07
97.01	64.49
97.02	63.92
97.03	63.35
97.04	62.78
97.05	62.21
97.06	61.63
97.07	61.06
97.08	60.49
97.09	59.85
97.1	59.06
97.11	58.27
97.12	57.49
97.13	56.7
97.14	55.91
97.15	55.13
97.16	54.34
97.17	53.55
97.18	53.41
97.19	53.13
97.2	52.84
97.21	52.55
97.22	52.27
97.23	51.98
97.24	51.7
97.25	51.41
97.26	51.12
97.27	50.98
97.28	51.12
97.29	51.27
97.3	51.41
97.31	51.55
97.32	51.7
97.33	51.84
97.34	51.98
97.35	52.12
97.36	52.41
97.37	53.27
97.38	54.13
97.39	54.98
97.4	55.84
97.41	56.7
97.42	57.56
97.43	58.42
97.44	59.27
97.45	59.85
97.46	60.42
97.47	61.71
97.48	62.99
97.49	64.28
97.5	65.57
97.51	66.85
97.52	68.14
97.53	69.43
97.54	70.14
97.55	70.86
97.56	70.36
97.57	69.86
97.58	69.36
97.59	68.86
97.6	68.35
97.61	67.85
97.62	67.35
97.63	66.85
97.64	65.64
97.65	64.06
97.66	62.49
97.67	60.92
97.68	59.35
97.69	57.77
97.7	56.2
97.71	54.63
97.72	53.05
97.73	52.7
97.74	52.62
97.75	52.55
97.76	52.48
97.77	52.41
97.78	52.34
97.79	52.27
97.8	52.2
97.81	52.12
97.82	52.41
97.83	53.05
97.84	53.7
97.85	54.34
97.86	54.98
97.87	55.63
97.88	56.27
97.89	56.91
97.9	57.56
97.91	57.92
97.92	57.42
97.93	56.91
97.94	56.41
97.95	55.91
97.96	55.41
97.97	54.91
97.98	54.41
97.99	53.91
98	53.05
98.01	52.34
98.02	51.62
98.03	50.91
98.04	50.19
98.05	49.48
98.06	48.76
98.07	48.05
98.08	47.33
98.09	47.48
98.1	47.98
98.11	48.48
98.12	48.98
98.13	49.48
98.14	49.98
98.15	50.48
98.16	50.98
98.17	51.48
98.18	51.84
98.19	51.48
98.2	51.12
98.21	50.77
98.22	50.41
98.23	50.05
98.24	49.69
98.25	49.34
98.26	48.98
98.27	48.26
98.28	47.41
98.29	46.55
98.3	45.69
98.31	44.83
98.32	43.97
98.33	43.12
98.34	42.26
98.35	41.4
98.36	41.26
98.37	40.83
98.38	40.4
98.39	39.97
98.4	39.54
98.41	39.11
98.42	38.68
98.43	38.25
98.44	37.82
