Depth	Gamma
548.2	72.9
548.2	74.5
548.4	78.3
548.5	78.3
548.6	79.4
548.7	81.6
548.8	82.1
548.8	82.6
548.9	82.6
549	83.2
549.1	85.3
549.1	86.4
549.4	88.6
549.5	89.1
549.5	84.3
549.6	81.6
549.5	77.2
549.6	72.4
549.7	70.7
550	67
550.1	66.4
550.2	65.3
550.2	63.7
550.2	63.2
550.4	61.5
550.7	59.9
550.7	59.9
551	59.9
551.2	59.9
551.4	61
551.4	62.6
551.5	65.3
551.6	68
551.7	70.7
551.7	71.3
551.7	74
552	82.6
552.1	84.3
552.2	87.5
552.3	90.2
552.3	93.4
552.3	94
552.5	96.7
552.5	100.5
552.5	102.1
552.6	104.3
552.7	107.5
552.9	110.8
552.9	110.8
553	110.2
553	109.7
553.2	110.2
553.2	110.2
553.3	111.8
553.3	114
553.4	113.5
553.6	111.8
553.6	111.3
553.7	111.8
553.8	113.5
553.8	114
553.8	114
553.9	112.9
554.1	109.7
554.3	107
554.4	104.3
554.5	101.6
554.6	99.4
554.7	95.6
554.8	94
554.8	90.7
554.8	88.6
554.9	84.8
555	84.3
555	88.6
555.1	89.7
555.1	91.8
555.2	92.9
555.4	89.1
555.5	83.7
555.5	79.4
555.5	75.1
555.6	72.4
555.7	71.3
555.7	68
555.8	63.7
555.9	59.4
555.9	56.1
556	53.4
556.1	53.4
556.1	56.1
556.2	59.4
556.3	62.1
556.4	64.2
556.5	65.9
556.6	70.2
556.6	74.5
556.6	75.6
556.6	78.3
556.7	81.6
556.8	85.3
556.9	89.7
557.1	92.4
557.2	94
557.3	94.5
557.4	95.6
557.5	97.2
557.7	97.8
557.8	98.3
557.8	99.4
558	100.5
558	100.5
558.1	102.1
558.1	104.3
558.2	107.5
558.3	108
558.4	107
558.5	105.3
558.6	104.3
558.7	104.3
558.8	104.3
558.9	99.9
559	96.2
559.1	91.8
559.2	88
559.3	84.3
559.3	83.7
559.4	82.1
559.4	81.6
559.4	81
559.4	85.3
559.4	88
559.4	89.1
559.5	92.4
559.6	94
559.7	92.4
559.9	85.3
560	82.1
560.1	77.2
560.2	74
560.3	72.4
560.4	67
560.4	65.9
560.4	62.1
560.4	59.9
560.5	57.8
560.5	55.6
560.5	54
560.5	52.9
560.5	51.3
560.6	48
560.6	46.9
560.7	45.9
560.7	43.7
560.7	42.1
560.8	41.5
560.8	40.5
561	41
561.1	42.6
561.2	44.8
561.3	46.9
561.3	46.9
561.4	48
561.5	48
561.6	45.9
561.7	43.7
561.8	41.5
561.8	40.5
561.8	42.1
561.8	42.6
561.9	43.7
561.9	43.7
562	42.6
562.1	41
562.2	39.9
562.3	39.9
562.4	39.9
562.4	42.1
562.4	43.7
562.4	48.6
562.4	50.2
562.6	51.8
562.7	52.4
562.7	53.4
562.9	55.1
563	55.6
563.1	54.5
563.2	52.4
563.3	50.2
563.4	49.6
563.4	52.4
563.5	53.4
563.6	54.5
563.7	54.5
563.9	53.4
564.1	51.8
564.1	50.2
564.1	49.1
564.2	48
564.3	48
564.3	49.1
564.4	52.9
564.4	53.4
564.5	55.6
564.7	60.5
564.7	61
564.9	67.5
565	69.7
565	71.8
565.3	75.1
565.3	75.1
565.3	74.5
565.4	70.2
565.4	64.2
565.4	63.2
565.5	58.8
565.6	56.7
565.6	55.1
565.7	53.4
565.7	51.8
565.7	50.2
565.8	49.6
566	53.4
566.1	55.1
566.2	57.8
566.3	57.8
566.4	57.2
566.6	56.1
566.7	57.2
566.8	60.5
566.9	63.7
566.9	64.2
567.1	67
567.2	70.7
567.3	67
567.4	62.6
567.4	59.4
567.5	55.6
567.6	54.5
567.6	52.9
567.7	52.9
567.7	52.9
567.7	52.4
567.8	51.3
567.8	50.2
567.9	49.1
568.1	46.9
568.3	44.8
568.3	43.7
568.5	41
568.5	40.5
568.7	40.5
568.7	44.2
568.7	44.8
568.8	47.5
569	51.8
569.1	56.7
569.2	60.5
569.3	64.8
569.4	69.1
569.5	72.4
569.6	77.8
569.7	82.6
569.7	83.2
569.9	83.7
569.9	83.2
570.1	75.1
570.2	70.7
570.3	66.4
570.4	61
570.4	55.1
570.4	54.5
570.5	52.4
570.5	50.2
570.5	47.5
570.5	44.2
570.6	42.6
570.7	41.5
570.9	41
571	43.7
571	44.2
571.2	47.5
571.3	50.2
571.5	52.4
571.6	53.4
571.8	53.4
571.8	49.1
571.9	45.3
572	43.2
572.1	41
572.1	41
572.2	39.4
572.2	38.8
572.3	39.4
572.4	34
572.5	32.3
572.7	34
572.7	35
572.9	34.5
573	31.3
573.1	28.6
573.1	28
573.2	25.9
573.2	24.8
573.3	24.8
573.4	25.3
573.6	25.3
573.7	24.8
573.9	25.3
574	26.9
574.2	29.1
574.3	30.7
574.4	30.7
574.4	30.7
574.4	30.7
574.5	30.2
574.6	29.6
574.8	31.3
574.9	35.6
574.9	38.8
575	41.5
575.1	44.8
575.1	45.3
575.2	48
575.3	50.7
575.3	51.8
575.3	53.4
575.4	55.1
575.6	57.2
575.7	58.3
575.7	60.5
575.8	61
575.8	63.2
575.8	63.2
575.9	61.5
576	57.2
576	51.8
576.1	47.5
576.2	43.2
576.2	42.6
576.3	41
576.4	38.3
576.5	36.7
576.6	35.6
576.7	36.1
576.9	36.1
577	34.5
577	34.5
577.1	32.3
577.2	30.2
577.3	29.1
577.5	26.9
577.6	25.3
577.7	24.8
577.7	23.2
577.9	21.5
578.1	22.1
578.2	24.2
578.2	24.8
578.4	27.5
578.6	29.1
578.8	29.1
579	26.9
579.2	28
579.3	31.8
579.3	32.3
579.4	37.2
579.4	41.5
579.5	42.6
579.6	44.2
579.8	45.9
579.9	45.9
580	44.2
580.1	41.5
580.1	41.5
580.2	43.2
580.4	44.8
580.5	45.3
580.6	47.5
580.7	49.1
580.7	49.6
580.8	50.2
580.9	50.2
581	49.6
581.1	50.7
581.1	50.7
581.3	52.4
581.4	53.4
581.4	50.7
581.6	46.9
581.7	44.2
581.9	41.5
582.2	42.6
582.2	45.3
582.2	46.9
582.3	50.7
582.3	54.5
582.3	59.4
582.3	64.8
582.4	68.6
582.5	70.7
582.6	67.5
582.7	63.7
582.8	63.2
582.8	68
582.8	68.6
582.9	71.8
583	75.6
583.1	79.4
583.3	85.3
583.3	85.3
583.3	88
583.3	90.7
583.3	91.3
583.4	92.4
583.4	90.7
583.5	88
583.6	85.3
583.6	83.2
583.7	83.2
583.8	83.2
583.9	85.3
584	87
584.1	88.6
584.2	88.6
584.2	86.4
584.3	84.8
584.3	83.2
584.4	83.7
584.5	85.9
584.6	86.4
584.7	85.3
584.9	83.2
585.1	83.2
585.1	84.8
585.2	87.5
585.3	92.4
585.5	95.6
585.5	98.3
585.7	99.4
585.7	99.4
585.8	94.5
585.9	91.3
585.9	88
586	87
586.2	87.5
586.3	92.4
586.3	92.9
586.4	95.6
586.4	98.9
586.6	102.1
586.6	105.3
586.6	107
586.7	107.5
586.7	108
586.9	109.1
586.9	108.6
586.9	101.6
586.9	98.3
587	96.2
587.1	94
587.3	87
587.3	84.8
587.4	80.5
587.4	77.2
587.4	74.5
587.4	71.3
587.4	67
587.5	62.1
587.6	57.8
587.6	52.9
587.6	48.6
587.6	45.3
587.6	42.6
587.6	38.8
587.6	36.7
587.6	31.3
587.7	29.1
587.8	26.4
587.8	24.2
587.8	21.5
587.8	19.4
588	21
588.1	25.3
588.1	26.4
588.4	37.8
588.5	39.4
588.5	41.5
588.6	51.3
588.5	58.8
588.5	65.3
588.5	67
588.6	71.8
588.7	73.4
588.8	74
588.9	70.2
588.9	62.1
588.9	61.5
589.1	54
589.1	52.9
589.1	50.2
589.3	45.9
589.3	42.1
589.4	36.1
589.5	41
589.7	50.7
589.7	51.3
589.7	56.7
589.7	64.2
589.7	67
589.8	64.2
589.9	61
590	63.2
590.2	75.1
590.3	82.6
590.3	82.6
590.3	84.8
590.3	91.3
590.3	94.5
590.4	97.2
590.6	99.9
590.7	96.7
590.7	95.1
590.7	90.2
590.9	77.2
590.9	72.4
590.9	68
591.1	63.7
591.1	63.2
591.2	61
591.2	60.5
591.2	60.5
591.2	59.4
591.3	56.7
591.3	56.7
591.4	55.1
591.5	62.6
591.6	71.8
591.7	81.6
591.8	89.1
591.8	89.7
591.7	94.5
591.7	100.5
591.7	101.6
591.7	103.7
592	107.5
592.2	110.8
592.3	111.3
592.3	105.3
592.2	95.1
592.4	84.3
592.4	79.4
592.4	78.3
592.6	72.9
592.6	70.2
592.7	68
592.8	65.3
592.9	62.6
593	59.9
593	58.8
593.1	62.6
593.2	73.4
593.3	78.3
593.3	78.8
593.4	82.1
593.6	86.4
593.7	87.5
593.7	88.6
593.7	82.6
593.8	79.4
594	81.6
594	85.9
594	89.7
594.1	90.7
594.2	94
594.2	97.8
594.3	98.3
594.3	96.7
594.4	92.9
594.6	91.8
594.8	94
594.9	98.3
595.1	103.2
595.2	105.3
595.2	105.3
595.3	108.6
595.4	108.6
595.5	107
595.5	104.8
595.5	102.6
595.6	101
595.9	98.3
596	88.6
596	87.5
596.2	83.7
596.3	82.1
596.5	79.4
596.6	78.8
596.7	81
596.8	90.7
596.9	92.9
597.1	101.6
597.2	107
597.2	111.8
597.2	115.6
597.5	119.9
597.5	121
597.6	122.1
597.7	124.3
597.8	125.9
597.9	125.9
598	123.2
598	122.6
598	122.6
598.2	121.6
598.3	121.6
598.4	119.9
598.4	117.2
598.6	112.9
598.8	112.4
598.8	112.4
598.9	116.7
599	121.6
599	122.1
599.1	124.3
599.1	126.4
599.3	129.1
599.3	130.8
599.3	130.8
599.3	127.5
599.3	118.9
599.4	118.9
599.5	118.9
599.6	118.9
599.6	117.2
599.8	116.7
600	116.2
600	115.6
600	115.6
600	115.6
600.2	116.2
600.4	122.1
600.5	123.7
600.6	122.1
600.6	118.3
600.6	116.7
600.7	116.2
600.7	114.5
600.8	112.4
600.8	110.8
600.9	109.1
600.9	107
600.9	104.3
601	104.3
601	104.3
601	105.3
601.1	106.4
601.1	107
601.3	105.9
601.3	105.3
601.4	105.3
601.5	106.4
601.5	107
601.5	108.6
601.7	109.1
601.8	110.2
601.9	112.4
602	114
602.2	117.2
602.2	117.8
602.3	114.5
602.3	110.2
602.3	109.7
602.3	107.5
602.4	105.9
602.4	103.7
602.5	101.6
602.6	101
602.6	103.7
602.7	105.3
602.8	105.9
602.8	104.8
602.9	108.6
603	110.8
603.1	112.9
603.1	113.5
603.1	115.1
603.3	117.2
603.4	115.6
603.5	112.9
603.6	112.9
603.7	113.5
603.8	115.1
604	115.6
604.1	112.4
604.2	109.7
604.3	107
604.4	103.7
604.5	102.6
604.6	104.8
604.6	105.9
604.6	109.1
604.6	112.4
604.5	114
604.5	118.3
604.6	121.6
604.7	125.4
604.7	127.5
604.9	130.2
605	131.8
605.1	129.1
605.1	124.8
605.1	124.8
605.3	118.9
605.4	111.8
605.5	109.1
605.5	103.7
605.6	99.4
605.5	84.8
605.5	74
605.5	67.5
605.5	61
605.5	59.9
605.8	50.2
605.8	47.5
605.8	45.3
605.9	41.5
606	42.6
606	45.9
606.1	45.3
606.1	44.8
606.1	42.6
606.4	41
606.5	42.6
606.6	44.2
606.7	45.9
606.8	47.5
606.8	47.5
607	46.4
607.1	43.2
607.1	42.6
607.2	39.9
607.3	35.6
607.3	32.9
607.3	30.7
607.3	29.6
607.3	28
607.3	27.5
607.3	26.9
607.3	25.9
607.4	24.8
607.4	23.7
607.4	22.1
607.5	20.4
607.5	19.4
607.7	18.3
607.8	18.8
607.9	19.4
608.2	22.1
608.2	22.1
608.4	21
608.5	19.9
608.7	18.3
608.8	16.7
608.9	14.5
608.9	13.4
609	13.4
609	13.4
609	15
609.2	16.1
609.4	15.6
609.6	15.6
609.7	18.3
609.8	19.9
610	21.5
610.3	22.1
610.3	23.2
610.3	25.3
610.3	31.8
610.4	34.5
610.6	36.1
610.7	35
610.9	32.3
611	32.3
611	33.4
611.1	35.6
611.1	37.8
611.1	43.7
611.2	46.9
611.2	46.9
611.2	49.1
611.6	58.8
611.6	61
611.5	65.9
611.5	68
611.6	71.3
611.7	72.4
611.8	67.5
611.7	59.9
611.8	55.1
611.9	50.7
612.2	44.2
612.2	42.1
612.2	39.4
612.3	36.7
612.3	36.7
612.3	34.5
612.3	31.8
612.4	30.2
612.4	28
612.4	26.9
612.5	25.9
612.7	27.5
612.7	28
612.7	31.3
612.8	31.8
613	34
613	38.8
613.1	43.2
613.1	47.5
613.2	52.4
613.4	55.6
613.5	59.4
613.5	59.4
613.5	61
613.5	62.1
613.3	58.8
613.4	58.8
613.6	61.5
613.9	64.2
614.1	64.8
614.4	64.8
614.5	65.9
614.5	67.5
614.6	68
614.7	67.5
614.7	65.3
614.8	62.1
614.9	61.5
614.9	64.2
615.1	67.5
615.1	69.1
615.3	70.7
615.4	72.4
615.4	72.4
615.6	73.4
615.8	73.4
615.9	71.3
615.9	68.6
616	66.4
616.2	65.3
616.3	68
616.3	68
616.4	68.6
616.4	66.4
616.6	63.7
616.6	62.1
616.7	61
616.7	61
616.8	59.9
616.8	59.4
617	59.9
617	60.5
617.1	59.4
617.2	57.2
617.2	57.2
617.3	57.2
617.3	59.4
617.3	60.5
617.6	59.4
617.9	59.4
618	61
618	61.5
618	63.7
618	67
618.2	63.7
618.2	64.8
618.2	68
618.6	68
618.8	70.2
618.8	71.8
618.8	72.4
618.8	74
618.9	79.9
618.9	79.9
618.9	81.6
619.1	88
619.2	92.9
619.2	93.4
619.3	90.2
619.4	83.7
619.4	78.8
619.5	78.3
619.5	76.1
619.6	74.5
619.7	71.8
619.8	69.1
619.8	67.5
619.8	65.3
619.9	63.7
619.9	63.2
620	61.5
620.1	59.4
620.1	58.8
620.3	58.8
620.3	64.2
620.4	67.5
620.5	69.7
620.5	72.4
620.6	76.7
620.7	79.9
620.7	80.5
620.7	81.6
620.9	78.8
620.9	75.1
620.9	72.9
621.1	69.7
621.2	68.6
621.3	68
621.4	68.6
621.5	69.7
621.6	68
621.6	67
621.8	68.6
622	72.9
622.1	71.8
622.1	68.6
622.1	68
622.1	68
622.1	66.4
622.1	65.3
622.1	63.2
622.1	63.2
622.1	65.9
622.2	67
622.4	64.2
622.4	62.6
622.5	60.5
622.7	58.8
622.9	58.8
622.9	63.7
623.1	69.1
623.1	70.2
623.3	73.4
623.3	78.3
623.3	78.8
623.3	88
623.4	90.7
623.5	88.6
623.7	77.2
623.9	74
623.9	71.8
624	70.7
624	67
624	67
624.1	72.4
624.2	76.1
624.3	78.8
624.4	74
624.4	74
624.4	74
624.4	77.2
624.6	79.4
624.7	81
624.7	81.6
624.8	79.9
624.9	77.2
624.9	77.2
624.9	76.1
625	74
625	73.4
625.1	72.9
625.2	74.5
625.3	78.3
625.4	80.5
625.5	84.3
625.5	87
625.6	90.7
625.6	91.8
625.7	92.9
625.8	95.1
625.9	96.2
626	96.2
626	94.5
626.1	94
626.1	94.5
626.2	95.6
626.3	95.6
626.4	91.8
626.5	89.7
626.7	88.6
626.7	88.6
626.8	88
626.8	83.7
626.9	79.4
627	76.7
627	72.9
627.1	70.2
627.3	66.4
627.5	65.3
627.7	67.5
627.9	70.7
628.1	75.6
628.1	79.4
628.2	83.2
628.2	84.3
628.2	88
628.2	91.3
628.3	92.4
628.5	93.4
628.6	94
628.7	92.4
628.8	87
628.9	84.3
629	83.2
629	88.6
629	89.7
629.1	94
629.1	95.6
629.2	99.4
629.2	102.6
629.3	105.9
629.3	108.6
629.3	111.8
629.3	115.1
629.3	120.5
629.3	123.2
629.3	127
629.4	131.3
629.4	134.5
629.5	136.7
629.5	137.2
629.6	140
629.6	140.5
629.7	141.6
629.8	140.5
629.9	138.9
630	135.6
630	132.4
630	131.3
630	129.7
630.1	129.7
630.2	128.1
630.3	125.4
630.4	123.7
630.4	122.1
630.4	121
630.5	120.5
630.6	118.3
630.7	116.2
630.8	113.5
630.9	111.3
630.9	110.8
631	111.8
631.1	116.2
631.3	119.4
631.5	125.4
631.5	127
631.5	129.7
632.1	134
632.3	135.1
632.4	135.1
632.5	132.9
632.6	131.8
632.6	129.7
632.6	129.1
632.7	131.3
632.8	133.5
632.8	134
633	131.3
633	129.1
633	129.1
633.2	129.7
633.3	131.8
633.4	125.9
633.4	124.8
633.4	122.6
633.4	119.4
633.4	115.1
633.4	107.5
633.5	101.6
633.6	97.2
633.7	94
633.7	89.1
633.7	88.6
633.8	84.3
633.8	80.5
633.9	78.3
634	76.1
634.2	72.4
634.3	69.1
634.4	65.9
634.5	64.2
634.5	64.2
634.6	69.1
634.7	74
634.7	78.3
634.7	81.6
634.7	84.8
634.8	88
635	90.2
635	90.7
635.1	91.3
635.2	89.7
635.3	86.4
635.5	85.3
635.7	88.6
635.8	89.7
635.9	85.3
636.1	80.5
636.2	75.6
636.2	72.4
636.4	72.4
636.4	74.5
636.4	78.8
636.4	85.9
636.5	89.7
636.7	90.7
636.7	90.2
636.9	87.5
636.9	85.9
637	87
637	89.1
637.3	89.1
637.4	88.6
637.7	87
637.7	85.9
637.8	82.6
637.9	73.4
638	70.7
638	70.7
638.1	65.9
638.1	63.2
638.1	61
638.1	57.2
638.2	57.8
638.3	62.1
638.5	62.6
638.5	62.6
638.6	62.6
638.6	60.5
638.7	58.3
638.9	56.7
639	56.7
639.1	59.9
639.1	65.9
639.1	72.4
639.1	72.9
639.1	75.6
639.2	81
639.3	82.6
639.3	83.7
639.3	83.7
639.4	83.7
639.5	79.4
639.6	74
639.7	69.7
639.7	67.5
639.7	65.3
639.8	64.2
640	65.3
640.1	63.7
640.2	59.4
640.3	56.1
640.3	55.6
640.3	52.9
640.4	48.6
640.4	47.5
640.4	45.9
640.6	45.3
640.7	45.9
640.8	52.4
640.8	58.3
640.8	58.8
640.8	63.2
640.8	64.8
641	63.7
641.1	61.5
641.3	59.9
641.4	58.8
641.4	56.1
641.4	54
641.5	51.8
641.5	50.7
641.6	50.2
641.7	48.6
641.8	46.9
642.1	43.2
642.2	39.9
642.2	39.4
642.2	39.4
642.3	43.2
642.4	49.1
642.5	53.4
642.5	57.8
642.7	60.5
642.8	57.2
642.9	53.4
642.9	50.2
643	47.5
643	44.2
643	41.5
643	41
643	38.8
643.2	41.5
643.2	46.9
643.3	52.4
643.3	56.1
643.4	58.8
643.4	59.9
643.4	63.7
643.7	65.9
643.7	63.2
643.7	57.8
643.7	57.2
643.8	54
643.8	49.6
643.9	45.9
644	43.7
644	41
644.2	37.2
644.3	36.7
644.5	38.3
644.7	41
644.7	45.3
644.7	48
644.9	48
644.9	47.5
645	45.3
645.1	44.2
645.2	43.7
645.3	43.7
645.4	44.8
645.4	48
645.4	50.7
645.5	55.1
645.5	57.2
645.5	57.8
645.7	60.5
645.7	61.5
645.9	58.8
645.9	57.2
646	55.1
646	53.4
646	50.7
646.1	49.1
646.1	47.5
646.1	46.4
646.1	46.4
646.2	44.2
646.2	42.6
646.4	43.2
646.5	44.8
646.6	48.6
646.6	48.6
646.6	50.2
646.6	51.3
646.8	51.8
646.8	50.7
646.9	47.5
647	42.6
647	38.8
647	38.3
647.1	36.1
647.2	33.4
647.2	32.3
647.2	31.8
647.2	30.7
647.2	30.7
647.3	30.2
647.4	30.2
647.7	29.6
647.7	28.6
647.9	27.5
648	26.4
648.2	26.4
648.4	27.5
648.5	30.2
648.5	30.7
648.6	33.4
648.6	37.8
648.6	39.4
648.7	41.5
648.9	44.2
649.1	46.4
649.1	47.5
649.2	50.2
649.3	50.7
649.4	50.7
649.4	49.1
649.5	46.4
649.5	45.3
649.6	46.9
649.7	48.6
649.7	49.1
649.8	47.5
649.9	44.2
649.9	42.1
649.9	39.4
650	37.8
650	35.6
650	33.4
650.1	30.7
650.1	30.2
650.1	29.1
650.2	27.5
650.2	25.9
650.4	24.2
650.4	23.7
650.9	21
651	21
651.2	21
651.2	21
651.5	22.1
651.5	24.8
651.5	26.9
651.6	28
651.7	28.6
651.8	28.6
652	28.6
652.1	29.1
652.2	32.3
652.3	34.5
652.4	34.5
652.4	36.1
652.5	38.3
652.6	40.5
652.6	42.6
652.7	43.7
652.7	44.2
652.7	45.3
652.7	46.4
652.8	48
652.8	48.6
652.9	46.9
652.9	46.4
652.9	43.2
652.9	39.9
653	38.3
653.1	41
653.2	43.7
653.2	48
653.3	50.7
653.4	52.4
653.4	52.9
653.4	53.4
653.4	53.4
653.5	50.2
653.6	46.9
653.7	44.8
653.8	44.2
653.9	44.2
654	44.8
654.1	48.6
654.1	51.3
654.1	53.4
654.2	58.8
654.2	58.8
654.3	61
654.4	65.9
654.4	70.2
654.9	77.8
655	79.9
655	82.6
655	84.3
655	85.3
655	85.9
655	85.9
655	87
655.1	89.1
655.1	90.2
655.2	90.2
655.3	88.6
655.4	88
655.4	85.3
655.5	82.6
655.6	79.9
655.7	74
655.7	73.4
655.8	71.3
655.9	69.7
655.9	69.7
656.1	74
656.2	76.1
656.3	78.8
656.4	78.8
656.5	76.7
656.6	75.1
656.7	77.8
656.8	80.5
656.8	81
657	82.6
657.1	84.8
657.3	84.8
657.3	82.1
657.6	80.5
657.7	77.8
657.8	75.6
657.8	74.5
657.8	71.8
657.8	68
657.9	65.3
658	63.2
658	62.1
658	61
658	59.4
658	58.8
658.1	57.8
658.2	56.7
658.3	58.8
658.4	59.9
658.6	61
658.7	64.2
658.9	64.8
659	63.2
659.1	61
659.2	59.9
659.2	59.9
659.2	59.9
659.4	58.8
659.5	57.8
659.5	57.2
659.6	55.6
659.8	55.1
659.9	57.2
659.9	57.8
660	60.5
660.1	63.2
660.3	66.4
660.4	66.4
660.5	64.2
660.6	63.7
660.7	62.6
660.7	61.5
660.7	61.5
660.7	63.2
660.8	63.7
660.9	64.2
661	63.7
661.1	62.1
661.2	63.2
661.4	64.8
661.5	64.2
661.7	61.5
661.7	59.9
661.8	58.8
661.9	61.5
661.9	63.7
662	64.8
662.1	66.4
662.2	66.4
662.4	66.4
662.5	69.7
662.5	70.7
662.5	73.4
662.6	75.6
662.9	75.1
663	71.3
663	67
663	65.3
663	64.8
663	63.2
663.1	58.3
663.1	55.6
663.2	54.5
663.3	55.6
663.3	54.5
663.4	51.8
663.6	51.3
663.6	49.6
663.6	48.6
663.6	48.6
663.9	48.6
664.1	48.6
664.3	46.9
664.4	45.9
664.6	44.2
664.6	42.1
664.7	39.9
664.8	41.5
664.9	43.2
665	43.2
665.1	42.1
665.2	41.5
665.4	43.2
665.5	44.8
665.6	46.4
665.6	46.4
665.7	50.7
665.8	51.3
666	49.6
666.3	51.8
666.2	54.5
666.5	56.7
666.8	58.8
666.8	60.5
667	58.3
667.1	55.1
667.1	52.9
667.1	52.4
667.1	51.3
667.3	50.2
667.4	49.1
667.4	48.6
667.5	48.6
667.6	48.6
667.6	49.6
667.8	49.1
667.9	46.9
668	45.3
668.2	44.8
668.2	44.8
668.3	46.9
668.4	46.9
668.5	45.3
668.7	44.8
669	44.8
669	46.9
669.1	49.1
669	49.6
669.1	48
669.2	47.5
669.3	48
669.4	49.1
669.4	49.6
669.6	48.6
669.7	48
669.7	45.9
669.7	44.2
669.7	43.2
669.9	45.3
670	44.2
670.1	43.7
670.1	45.3
670.2	46.9
670.3	46.9
670.4	46.9
670.5	45.3
670.6	43.7
670.8	44.2
671	45.9
671.1	47.5
671.3	48.6
671.6	50.2
671.7	50.2
671.9	50.2
672.1	50.2
672.3	49.1
672.4	48.6
672.5	48
672.7	46.9
672.7	45.9
672.7	45.9
672.8	45.9
672.9	45.9
673	45.9
673	46.9
673.2	48
673.3	46.9
673.4	45.3
673.6	44.2
673.7	44.2
673.8	44.2
