Depth	Gamma
381.5	46.1
381.6	46.1
381.7	45.1
381.8	45.1
381.8	44.5
381.8	43.4
381.8	42.9
381.8	42.9
382	41.8
382.1	40.7
382.2	41.3
382.2	42.4
382.3	43.4
382.4	44.5
382.5	44.5
382.6	44.5
382.7	45.1
382.7	45.1
382.9	45.1
383	44.5
383	43.4
383.4	45.6
383.4	45.6
383.6	46.7
383.6	47.2
383.7	47.8
383.7	49.4
383.8	51.6
383.8	52.1
384	51.6
384.1	51
384.2	50.5
384.3	49.9
384.5	49.4
384.7	51
384.8	52.6
384.8	53.2
384.9	53.7
385	53.7
385	54.3
385	54.3
385.1	54.8
385.2	54.8
385.2	54.8
385.3	54.8
385.4	54.3
385.9	52.6
385.6	52.6
385.9	51.6
385.9	50.5
385.9	48.9
386.1	48.3
386.2	48.3
386.2	48.3
386.4	48.3
386.5	47.8
386.6	47.8
386.8	48.9
387.1	48.9
387.1	48.9
387.2	47.2
387.3	45.6
387.4	45.1
387.5	46.7
387.5	48.3
387.6	48.9
387.6	49.4
387.8	49.4
387.9	48.9
388	47.8
388.1	47.2
388.2	45.6
388.3	45.1
388.6	44.5
388.7	45.1
388.9	47.2
388.9	47.2
388.9	46.7
389.1	45.1
389.1	44.5
389.2	42.4
389.2	42.4
389.3	42.4
389.4	43.4
389.7	45.6
389.8	46.1
389.9	46.7
389.9	48.3
390	48.9
390.2	49.9
390.2	50.5
390.4	52.1
390.5	52.1
390.5	52.6
390.5	52.6
390.6	51
390.6	50.5
390.6	49.9
390.7	49.4
390.7	49.4
390.9	49.4
390.9	49.4
391	49.4
391.1	47.8
391.1	47.2
391.2	47.2
391.4	47.8
391.5	48.9
391.6	49.9
391.7	51
391.7	51
391.8	50.5
391.8	50.5
392	50.5
392.1	50.5
392.3	50.5
392.4	50.5
392.6	48.9
392.6	48.3
392.7	48.3
392.8	51
392.9	51.6
392.9	52.1
393	51
393	49.9
393.1	47.8
393.1	46.7
393.1	45.1
393.2	45.1
393.3	44
393.3	44
393.3	44
393.4	44
393.4	43.4
393.5	43.4
393.5	42.4
393.6	42.4
393.7	42.4
393.7	41.3
393.8	39.7
393.8	39.7
393.9	38.6
394	38
394	38
394	38
394.1	38
394.3	38.6
394.4	38.6
394.5	38.6
394.6	40.2
394.6	40.7
394.7	42.4
394.8	44
394.9	44.5
395	46.1
395.1	46.1
395.1	46.1
395.2	46.1
395.3	46.1
395.5	46.1
395.5	46.1
395.6	45.1
395.6	44
395.6	42.9
395.7	41.8
395.7	41.8
395.8	40.7
395.8	39.7
396	38.6
396.1	38.6
396.1	39.7
396.1	40.2
396.2	41.3
396.4	42.9
396.5	44
396.5	44.5
396.5	45.1
396.6	46.7
396.6	47.8
396.6	49.4
396.6	50.5
396.7	51
396.8	51
396.9	51
396.9	48.9
396.9	47.2
397	45.6
397.1	43.4
397.2	41.8
397.3	41.3
397.3	40.2
397.4	40.2
397.4	39.1
397.4	39.1
397.4	38.6
397.4	38.6
397.5	37
397.5	37
397.5	35.9
397.5	35.9
397.5	35.3
397.5	35.3
397.6	34.3
397.6	33.7
397.6	33.7
397.6	33.7
397.6	33.7
397.8	33.2
397.8	33.2
397.9	32.6
397.9	32.6
397.9	31
397.9	30.5
398	29.4
398.1	28.3
398.2	29.4
398.3	32.1
398.3	32.6
398.4	32.6
398.4	32.6
398.5	32.6
398.6	32.6
398.5	33.2
398.6	33.2
398.6	31.6
398.8	30.5
398.8	29.9
398.9	29.9
399	29.9
399	29.4
399	28.3
399.1	27.8
399.1	27.2
399.2	25.6
399.2	24.5
399.3	24
399.3	23.5
399.4	22.4
399.4	21.8
399.4	20.8
399.4	19.7
399.5	18.6
399.5	18.6
399.6	17.5
399.7	15.9
399.8	15.9
399.9	16.4
400.1	18
400.2	20.8
400.3	21.3
400.4	22.9
400.4	24.5
400.5	26.7
400.5	27.2
400.5	28.3
400.5	28.9
400.5	29.4
400.5	31.6
400.5	31.6
400.5	32.6
400.5	33.7
400.6	34.3
400.6	34.8
400.6	37
400.6	37
400.8	39.1
400.8	40.2
400.8	40.7
400.8	42.4
400.8	45.6
400.8	46.1
400.8	47.8
400.9	51
400.9	55.3
401	58.6
401	61.8
401	64
401.1	64.5
401.3	63.4
401.4	62.4
401.6	68.8
401.6	69.4
401.6	71
401.8	74.2
401.9	75.9
402.1	80.7
402.1	82.4
402.1	87.2
402.1	87.8
402.1	87.8
402.1	89.4
402.1	90.5
402.2	91.5
402.3	92.1
402.4	91.5
402.4	91.5
402.5	92.6
402.6	93.7
402.7	97.5
402.7	97.5
402.8	98
402.8	98
402.9	98.6
402.9	95.9
403	91.5
403.1	88.3
403.1	87.8
403.2	82.9
403.2	80.2
403.3	78
403.4	76.4
403.6	75.9
403.7	75.9
403.8	78
403.9	80.7
403.9	81.8
404	82.9
404	84
404.1	82.4
404.2	80.7
404.3	78.6
404.4	77.5
404.5	75.3
404.5	73.7
404.6	71
404.6	69.4
404.6	68.8
404.6	67.8
404.7	66.1
404.7	64
404.8	62.4
405.2	57
405.2	57
405.3	55.9
405.2	52.6
405.2	51.6
405.3	50.5
405.4	52.1
405.4	52.6
405.5	52.6
405.5	52.1
405.5	51.6
405.6	50.5
405.8	50.5
405.8	51
405.8	52.1
405.9	52.1
406	51
406	51
406.3	49.9
406.3	50.5
406.4	54.3
406.4	54.8
406.5	57
406.5	60.7
406.5	61.3
406.6	62.4
406.7	62.9
406.9	61.8
407	63.4
407	65.6
407	65.6
407	62.4
407.1	61.3
407.3	60.2
407.3	60.2
407.4	60.7
407.5	61.8
407.5	62.4
407.5	62.4
407.5	62.4
407.6	60.7
407.6	59.1
407.8	57
407.8	54.8
407.8	53.2
407.8	52.6
407.9	51
408.1	47.8
408.1	45.1
408.2	42.9
408.2	42.4
408.2	40.7
408.3	38
408.4	38
408.4	35.9
408.4	33.7
408.4	33.2
408.4	31.6
408.6	28.9
408.6	26.7
408.6	26.2
408.6	25.1
408.6	23.5
408.7	22.4
408.8	21.8
408.9	21.8
409.1	21.8
409.1	22.9
409.3	25.6
409.5	25.6
409.6	25.6
409.7	24
409.7	23.5
409.8	22.9
409.9	21.8
409.9	21.8
410	20.8
410.1	20.8
410.1	20.8
410.3	20.8
410.5	20.8
410.6	22.9
410.8	27.8
410.8	29.4
410.8	31
410.9	34.8
410.9	38
411.1	51
411.1	54.3
411.1	60.2
411.1	62.4
411.2	65.1
411.5	62.4
411.5	62.4
411.5	65.6
411.6	66.7
411.7	68.8
411.8	69.9
411.9	71.5
411.9	73.2
411.9	74.8
412	75.9
412.1	77.5
412.2	78
412.3	79.7
412.5	75.9
412.5	75.3
412.7	74.8
412.9	77
412.9	79.7
412.9	83.4
413.2	87.8
413.3	86.7
413.4	83.4
413.4	82.9
413.5	78.6
413.5	77
413.6	74.8
413.7	68.3
413.7	68.3
413.7	66.7
413.7	64
413.7	59.1
413.7	53.7
413.7	52.6
413.7	50.5
413.8	48.9
413.8	48.3
413.9	47.8
414.1	45.6
414.2	45.1
414.2	44.5
414.2	44
414.2	44
414.3	44
414.4	44.5
414.4	45.6
414.4	46.1
414.5	47.2
414.6	47.2
414.6	47.8
414.8	47.8
414.8	46.1
414.9	45.1
415	42.9
415	42.4
415.1	44.5
415.2	46.1
415.3	45.6
415.4	45.6
415.5	47.2
415.6	49.9
415.6	51
415.8	52.1
415.8	49.9
415.9	48.3
415.9	47.2
416	45.6
416	42.9
416	42.4
416.1	41.8
416.2	42.9
416.3	45.6
416.3	47.8
416.4	49.4
416.5	48.3
416.7	47.8
416.7	50.5
416.7	50.5
416.8	53.2
416.9	54.3
417	54.8
417.1	55.3
417.2	53.2
417.2	50.5
417.3	49.4
417.3	48.9
417.3	46.7
417.3	45.1
417.4	44
417.4	42.4
417.5	41.3
417.6	41.3
417.7	41.3
417.9	45.6
418	46.1
418.1	44.5
418.2	43.4
418.4	42.9
418.6	42.4
418.7	45.1
418.8	47.8
418.8	47.8
418.9	46.7
419	46.1
419.1	48.3
419.1	49.4
419.2	49.9
419.3	52.1
419.4	53.2
419.6	53.7
419.8	53.7
419.8	52.1
419.9	51
420.2	47.8
420.2	47.2
420.2	45.6
420.2	45.1
420.3	44.5
420.4	42.9
420.4	42.4
420.5	40.7
420.6	39.1
420.6	39.1
420.6	38
420.6	37.5
420.7	37.5
420.7	37
420.8	37
420.9	38
421	37.5
421	37
421.1	36.4
421.1	35.3
421.1	35.3
421.2	34.8
421.4	34.3
421.4	34.8
421.4	37
421.4	39.7
421.5	40.7
421.6	40.7
421.7	40.7
421.7	40.7
421.9	42.4
422	42.4
422	42.4
422.2	42.4
422.3	44
422.3	45.6
422.3	47.2
422.5	47.8
422.7	46.1
422.7	44
422.8	42.4
422.7	41.8
422.9	38.6
423	39.1
423.1	42.9
423.2	44.5
423.3	45.6
423.3	46.7
423.4	46.7
423.5	46.1
423.6	45.1
423.6	43.4
423.7	42.9
423.8	41.3
423.9	39.7
424	40.2
424.1	41.8
424.2	43.4
424.3	43.4
424.4	41.3
424.4	40.7
424.4	40.7
424.5	39.7
424.7	39.1
424.7	39.1
424.8	40.7
425	41.8
425	42.4
425.1	41.3
425.1	40.2
425.1	40.2
425.3	41.8
425.4	40.2
425.5	38.6
425.6	37.5
425.6	37.5
425.7	37.5
425.9	38
425.9	39.7
425.9	39.7
426	39.7
426.1	39.1
426.2	38.6
426.3	38
426.4	38
426.6	38
426.7	39.1
426.7	40.2
426.8	41.8
426.9	42.9
427.1	45.1
427.1	45.1
427.4	45.6
427.5	43.4
427.5	41.8
427.8	40.7
427.8	39.1
427.9	38
428	38.6
428.2	39.7
428.3	40.2
428.4	41.3
428.4	41.8
428.4	41.8
428.4	41.8
428.5	41.8
428.5	41.3
428.6	40.2
428.7	38
428.7	37.5
428.7	36.4
428.7	35.9
428.8	35.9
428.8	35.9
428.9	35.3
429	34.8
429.1	37.5
429.2	38.6
429.3	41.3
429.4	41.8
429.5	42.4
429.5	41.8
429.5	41.3
429.5	39.7
429.6	39.1
429.7	39.1
429.7	39.1
429.8	38.6
429.9	38.6
430.1	38.6
430.1	38.6
430.2	38.6
430.3	39.1
430.4	39.7
430.5	41.8
430.6	45.1
430.8	47.8
430.9	46.1
431	45.1
431.2	45.6
431.3	45.6
431.6	46.1
431.7	47.2
431.9	50.5
431.9	50.5
431.9	52.6
432	54.8
432.1	56.4
432.2	56.4
432.3	55.9
432.3	55.9
432.3	55.9
432.5	54.8
432.6	54.8
432.6	54.8
432.8	54.8
432.8	52.6
432.8	52.1
432.8	51
433	50.5
433.1	49.9
433.4	47.8
433.4	47.8
433.5	47.8
433.7	47.2
433.8	49.4
433.8	50.5
433.9	49.9
434	48.3
434.1	49.4
434.1	50.5
434.2	52.1
434.2	54.8
434.3	57.5
434.3	57.5
434.4	56.4
434.4	54.8
434.6	57.5
434.7	59.1
434.7	59.1
434.8	59.1
434.9	59.1
435	56.4
435.1	54.8
435.1	53.7
435.2	51.6
435.3	51
435.3	51
435.5	49.9
435.5	51
435.6	52.6
435.7	54.8
435.8	55.3
435.8	55.3
435.9	54.3
436.1	52.1
436.1	52.1
436.1	52.1
436.2	53.7
436.3	55.9
436.4	58.6
436.5	61.3
436.6	64
436.6	64.5
436.8	64.5
436.9	61.8
437	60.2
437.1	59.7
437.2	59.7
437.2	58
437.3	57
437.4	57
437.4	57
437.6	55.9
437.6	55.3
437.7	53.7
437.7	53.7
437.8	55.3
437.8	55.9
437.9	56.4
437.9	56.4
437.9	54.8
438	53.7
438.1	52.6
438.2	53.2
438.3	54.8
438.3	56.4
438.5	57
438.5	57
438.5	57
438.7	56.4
438.7	56.4
438.9	57.5
438.9	57.5
439	57.5
439.1	57.5
439.2	57.5
439.2	58.6
439.2	59.7
439.2	60.2
439.4	60.7
439.4	60.7
439.5	60.2
439.7	59.7
439.7	58
439.7	58
440.1	58
440.2	59.7
440.4	61.8
440.5	62.4
440.6	60.7
440.6	59.7
440.6	57.5
440.8	55.9
440.8	58
440.9	57
441	56.4
441	55.3
441	55.3
441	54.3
441	52.6
441.1	52.1
441.2	51.6
441.3	54.3
441.5	57
441.6	59.1
441.6	61.3
441.6	62.4
441.7	64.5
441.8	67.8
441.8	69.4
441.8	72.6
442	74.8
442.1	72.6
442.1	71.5
442.2	71.5
442.3	74.2
442.4	77
442.4	78.6
442.5	79.1
442.5	79.7
442.6	80.2
442.6	80.7
442.7	79.7
442.7	77
442.7	74.2
442.8	73.7
442.8	72.6
442.8	71
442.8	69.9
442.8	68.8
442.8	68.3
442.9	66.7
443	66.1
443.1	64.5
443.1	64.5
443.2	64
443.2	63.4
443.2	61.8
443.2	61.3
443.2	60.7
443.3	60.2
443.4	60.7
443.6	62.4
443.7	63.4
443.7	65.1
443.7	65.1
443.8	66.1
443.8	66.7
443.9	67.8
444	68.3
444	68.3
444	68.3
444.2	68.8
444.2	68.8
444.3	67.8
444.3	66.7
444.4	64.5
444.4	65.6
444.4	64.5
444.4	61.8
444.6	59.7
444.6	58.6
444.6	57
444.7	55.9
444.8	55.3
444.8	54.3
444.9	53.2
445	51.6
445	50.5
445.1	49.4
445.1	47.8
445.2	46.7
445.3	45.1
445.3	44.5
445.3	44
445.3	42.9
445.3	42.9
445.3	41.8
445.3	40.2
445.4	39.7
445.4	39.7
445.4	39.7
445.5	37.5
445.5	37
445.5	36.4
445.5	35.9
445.6	34.8
445.6	34.8
445.6	33.7
445.6	32.6
445.6	32.6
445.6	32.1
445.7	31
445.7	31
445.8	30.5
445.8	30.5
445.9	30.5
446	31
446	31
446.1	32.6
446.3	34.3
446.4	34.8
446.5	34.3
446.5	33.7
446.7	33.2
446.8	32.1
447	31
447.2	30.5
447.5	30.5
447.5	29.9
447.5	28.9
447.6	28.9
447.7	29.9
447.8	31
447.8	32.6
447.9	32.6
448	32.6
448	32.1
448	32.1
448.1	31.6
448.2	31.6
448.4	31.6
448.5	32.1
448.5	34.8
448.8	36.4
448.9	37
449	37
449	35.3
449	34.3
449.2	33.2
449.3	32.1
449.4	31.6
449.7	29.9
449.7	31.6
449.7	33.2
450	33.2
450	32.1
450	30.5
450.1	32.6
450.3	36.4
450.5	39.1
450.5	39.7
450.5	39.1
450.5	39.1
450.6	37.5
450.6	36.4
450.7	35.9
450.8	35.3
450.9	35.3
450.9	35.9
451	37
451	37
451.1	37.5
451.2	38
451.2	37.5
451.2	37.5
451.3	37
451.3	36.4
451.4	36.4
451.4	36.4
451.5	36.4
451.6	36.4
451.7	37.5
451.8	37.5
451.9	38.6
451.9	40.2
451.9	41.8
452	44
452.1	46.7
452.2	47.8
452.3	48.3
452.3	47.8
452.4	47.8
452.5	48.9
452.5	49.9
452.6	48.9
452.7	46.1
452.8	45.6
452.8	45.1
452.9	44
453	44
453	45.6
453.1	45.6
453.1	45.6
453.2	44
453.3	42.9
453.4	41.8
453.5	41.3
453.5	43.4
453.7	46.7
453.8	52.1
453.8	53.2
453.9	55.9
453.9	58
454.1	59.7
454.2	60.2
454.2	60.7
454.5	61.3
454.5	62.4
454.7	65.6
454.8	67.8
454.9	70.5
455	72.1
455.1	73.2
455.1	74.8
455.2	75.3
455.2	76.4
455.3	75.9
455.3	74.2
455.5	73.7
455.5	73.7
455.6	74.2
455.8	75.9
455.9	76.4
455.9	78
456	85.1
456.1	85.6
456.1	86.1
456.2	89.4
456.4	91.5
456.5	93.7
456.6	96.9
456.6	99.1
456.9	102.3
456.9	102.9
457	102.9
457	100.7
457	99.1
457	98
457.1	96.9
457.1	96.4
457.2	95.3
457.3	93.2
457.3	91.5
457.3	89.4
457.3	87.8
457.3	86.1
457.4	83.4
457.5	84
457.7	88.8
457.8	90.5
457.9	93.2
457.9	94.8
458	99.6
458.1	104
458.1	110.5
458.2	113.7
458.2	117.5
458.2	118.6
458.2	123.4
458.2	127.7
458.3	128.8
458.3	136.9
458.3	141.3
458.4	141.3
458.4	144
458.4	152.1
458.5	154.8
458.5	155.8
458.5	157.5
458.5	160.2
458.9	154.8
458.9	154.3
458.9	149.4
458.9	146.1
458.9	144.5
458.9	137.4
459.4	122.1
459.5	121.1
459.6	117.2
459.6	112.9
459.6	110.7
459.7	103.6
459.7	102
459.8	97.1
459.8	96
459.8	93.3
460	88.4
460	84
460.1	73.7
460.1	71
460.1	67.2
460.2	64.4
460.4	51.9
460.5	49.2
460.5	49.2
460.6	46.5
460.7	42.7
461	36.7
461	36.1
461.1	35.6
461.2	31.3
461.5	28.5
461.8	28.5
462.1	30.7
462.5	33.4
462.9	38.3
463	39.4
463.1	41
463.3	45.4
463.4	52.5
463.5	46.5
463.7	57.4
463.8	58.5
464	85.1
463.9	93.8
463.9	94.4
464	100.9
464.1	103.6
464.1	113.4
464.2	124.3
464.2	124.9
464.2	131.4
464.2	142.3
464.2	142.8
464.2	147.7
464.3	154.8
468.9	155.5
468.9	149.3
468.9	146.5
468.9	146
468.9	142.6
468.8	139.3
468.8	133.1
468.8	122
468.8	120.9
468.8	118.6
468.9	115.3
469	110.8
469	106.3
469	104.7
469.1	105.8
469.2	110.2
469.3	115.3
469.3	118.6
469.4	124.2
469.5	126.4
469.6	122
469.6	117.5
469.7	115.3
469.8	113
469.8	112.5
469.9	109.7
470	107.5
470.1	106.3
470.3	105.8
470.4	107.5
470.6	109.7
470.8	111.4
470.9	111.4
471.1	114.2
471.4	116.4
471.4	117.5
471.4	119.2
471.6	122
471.6	122
471.6	122
471.8	120.9
471.9	120.3
472	117.5
472.1	115.8
472.2	115.3
472.4	113.6
472.4	111.4
472.5	108.6
472.8	109.1
472.8	109.1
473	111.4
473	113.6
473.2	110.8
473.4	107.5
473.6	105.2
473.7	110.2
473.8	112.5
473.8	114.7
474	118.1
474	118.1
474.3	115.8
474.3	118.6
474.3	119.2
474.4	121.4
474.6	124.2
474.6	125.3
474.6	125.9
474.8	124.2
474.9	121.4
475	119.7
475.1	117.5
475.2	115.3
475.2	113.6
475.3	111.9
475.3	111.4
475.3	109.7
475.4	107.5
475.5	105.9
475.5	105.3
475.5	103.7
475.5	102.6
475.6	101.5
475.6	99.8
475.7	97.6
475.8	94.3
475.8	91.6
475.9	88.3
475.9	86.1
476	86.1
476.1	86.1
476.3	89.9
476.3	92.7
476.3	96
476.4	100.9
476.4	104.2
476.5	107.5
476.6	113.6
476.3	105.3
476.4	110.3
476.5	115.2
476.5	118.5
476.6	122.9
476.6	123.5
476.7	122.4
476.8	120.2
476.9	116.9
477	114.7
477	112.5
477.1	109.2
477.2	108.1
477.3	108.1
477.4	110.3
477.4	114.1
477.4	115.2
477.4	115.8
477.6	115.2
477.7	113
477.7	110.8
477.8	109.2
477.8	108.6
477.9	108.6
477.9	108.6
477.9	108.1
478	107.5
478.1	107
478.2	107
478.2	106.4
478.2	105.9
478.2	104.8
478.2	103.7
478.3	103.1
478.3	102.6
478.3	102
478.4	101.5
478.4	100.9
478.4	99.8
478.5	99.3
478.5	98.7
478.6	96.5
478.7	93.2
478.9	91.6
479	89.9
479.1	91
479.1	92.1
479.1	94.9
479.1	97.1
479.1	99.3
479.2	100.4
479.4	101.5
479.4	103.1
479.6	106.4
479.6	107.5
479.6	109.2
479.8	108.6
479.8	107.5
479.9	102.6
479.9	102.6
480	101.5
480	101.5
480.1	102
480.2	103.7
480.3	104.2
480.3	102
480.4	99.8
480.5	98.2
480.5	95.4
480.5	92.1
480.5	89.9
480.6	88.8
480.8	89.9
480.8	90.5
480.8	93.2
480.8	95.4
481	97.1
481.1	98.7
481.1	100.4
481.1	102.6
481.4	103.7
481.5	105.3
481.5	106.4
481.5	110.3
481.5	110.8
481.6	110.8
481.6	110.8
481.7	108.6
481.8	107
481.9	105.3
482	103.1
482	100.9
482.1	98.7
482.1	97.1
482.2	94.3
482.3	94.3
482.3	96
482.3	96.5
482.3	98.2
482.4	100.4
482.4	102
482.5	103.1
482.5	104.8
482.6	107
482.8	109.7
482.8	111.4
482.9	112.5
483	112.5
483.1	111.4
483.1	108.6
483.2	107
483.2	106.4
483.2	107
483.3	105.3
483.3	104.8
483.4	104.2
483.4	105.3
483.5	104.2
483.5	102.6
483.5	102
483.6	101.5
483.7	102
483.8	102
484.1	99.8
484.1	99.8
484.1	103.1
484.1	103.7
484.2	105.3
484.3	107.5
484.3	108.1
484.4	109.7
484.5	110.8
484.6	109.2
484.6	108.6
484.6	108.1
484.7	108.6
484.7	109.2
484.9	109.2
485.1	108.6
485.1	108.6
485.1	108.1
485.3	107
485.5	106.4
485.6	106.4
485.7	105.9
485.8	105.3
485.9	104.8
486.1	103.1
486.2	103.1
486.3	103.7
486.5	105.3
486.6	105.9
486.7	106.4
486.7	106.4
486.9	107
486.9	107.5
487	109.7
487	110.3
487	111.9
487.2	112.5
487.3	111.4
487.3	110.3
487.4	107.5
487.5	107
487.5	105.3
487.5	104.8
487.6	104.2
487.6	103.7
487.6	103.1
487.2	103.1
487.4	105.3
487.4	101.5
487.5	98.2
487.5	96
487.6	94.3
487.7	93.8
487.9	93.8
487.9	94.9
487.9	96.5
488.1	98.2
488.2	98.2
488.3	96.5
488.5	96
488.6	96.5
488.7	97.6
488.8	98.7
488.9	99.3
489	99.3
489.2	98.2
489.3	98.2
489.5	100.4
489.5	100.4
489.5	98.2
489.6	96
489.7	94.3
489.8	93.2
489.9	92.7
489.9	89.9
490	92.1
490.1	93.2
490.1	94.3
490.2	98.2
490.2	98.2
490.2	99.8
490.3	102.6
490.3	103.1
490.3	104.2
490.3	106.4
490.3	108.6
490.4	110.3
490.6	110.3
490.6	108.6
490.6	106.4
490.8	103.7
490.9	101.5
490.9	99.8
491	98.7
491	99.8
491	101.5
491.1	102
491.1	99.8
491.3	98.2
491.3	98.2
491.3	96.5
491.4	96.5
491.5	96.5
491.7	96.5
491.9	91
491.9	91
491.9	88.3
492	85.5
492	84.4
492	83.9
492.1	80.6
492.1	80
492.2	78.9
492.2	77.3
492.2	76.7
492.2	76.2
492.2	74
492.2	73.4
492.2	72.3
492.3	71.8
492.3	75.1
492.4	77.3
492.5	80
492.6	81.7
492.6	83.9
492.6	83.9
492.7	85
492.9	87.2
492.9	87.7
493	88.8
493.1	88.3
493.2	86.1
493.2	83.9
493.3	82.2
493.4	81.1
493.4	79.5
493.6	78.9
493.7	78.4
493.8	77.8
493.9	76.7
493.9	75.1
493.9	74
494	72.3
494.1	71.2
494.1	71.2
494.2	71.2
494.3	72.9
494.3	73.4
494.3	75.6
494.3	79.5
494.3	82.2
494.4	85
494.4	87.7
494.5	88.8
494.5	89.4
494.6	92.7
494.6	94.9
494.6	94.9
494.6	94.3
494.7	92.7
494.8	91.6
494.9	88.8
495	87.2
495.1	86.6
495.3	85
495.3	83.3
495.4	82.2
495.4	82.2
495.5	82.8
495.6	85.5
495.6	86.1
495.7	86.6
495.8	87.2
495.9	86.6
495.9	85.5
495.9	83.9
495.9	82.8
496	81.7
496	82.2
496.3	84.4
496.3	85
496.4	88.3
496.4	88.3
496.5	87.7
496.6	85.5
496.6	84.4
496.7	83.3
496.9	84.4
497	85.5
497.1	86.6
497.1	88.8
497.2	90.5
497.4	91
497.6	92.7
497.7	94.3
497.8	95.4
497.8	96.5
497.9	97.6
498	98.2
498	97.6
498.1	96.5
498.2	96.5
498.4	97.1
498.5	97.1
498.5	97.1
498.6	96
498.7	95.4
498.7	94.3
498.8	93.2
498.9	93.2
499	93.2
499	94.3
499.1	94.3
499.3	97.6
499.4	98.2
499.5	98.2
499.5	99.3
499.5	100.4
499.6	100.9
499.7	99.8
499.9	98.7
500	97.1
500	96.5
500	94.9
500.1	93.8
500.3	91.6
500.3	93.8
500.3	96
500.3	96
500.3	95.4
500.5	95.4
500.6	95.4
500.6	95.4
500.6	96
500.7	97.1
500.7	97.1
500.8	101.5
500.8	101.5
501	109.2
501.1	108.1
501.1	104.8
501.1	103.7
501.1	103.1
501.2	100.9
501.2	100.4
501.4	99.8
501.4	102
501.5	103.7
501.5	104.2
501.6	103.7
501.8	100.9
501.9	100.9
502	102.6
502	103.1
502.1	105.3
502.2	107
502.3	107.5
502.4	107
502.5	106.4
502.6	106.4
502.8	106.4
502.9	106.4
503	107
503.1	107.5
503.3	109.7
503.3	110.8
503.4	112.5
503.4	112.5
503.6	111.9
503.7	109.7
503.7	109.2
503.7	109.2
503.9	110.8
504	110.8
504.1	109.2
504.3	108.1
504.3	108.1
504.4	107.5
504.7	104.8
504.9	105.3
504.9	107
505	106.4
505.3	103.7
505.3	102.6
505.5	100.9
505.6	100.4
505.5	98.2
505.5	97.1
505.6	95.4
505.7	96
505.7	97.1
505.8	97.1
506	96.5
506	96
506.1	97.1
506.3	100.4
506.4	101.5
506.5	102
506.7	104.2
506.8	105.3
507	105.3
507	103.7
507	102.6
507.3	100.4
507.3	100.4
507.3	103.1
507.4	104.2
507.7	103.1
507.9	102.6
508.1	103.7
508.2	105.3
508.2	106.4
508.3	108.1
508.4	108.6
508.5	108.6
508.6	108.6
508.6	109.7
508.7	110.8
508.7	113
508.7	115.2
509.2	119.1
508.9	115.2
509	116.3
509.1	113.6
509.1	110.8
509.1	110.3
509.2	109.7
509.3	109.2
509.4	106.4
509.4	106.4
509.6	105.3
509.6	105.9
509.7	107
510	108.6
510.1	108.6
510.2	108.6
510.2	108.6
510.2	108.6
510.4	108.1
510.6	107
510.7	105.3
510.8	105.9
510.9	108.6
510.9	109.2
511	110.3
511	111.9
511.3	113.6
511.3	112.5
511.5	109.7
511.6	108.6
511.7	107.5
511.7	104.8
511.8	103.7
511.9	106.4
512	108.1
512.1	108.6
512.2	111.4
512.2	111.9
512.4	111.9
512.5	111.9
512.7	109.7
512.7	108.6
512.9	108.1
513.2	108.1
513.2	107
513.3	109.2
513.3	111.4
513.4	112.5
513.5	112.5
513.6	112.5
513.7	114.7
513.7	115.2
513.8	115.2
513.8	115.2
514	115.8
514.1	112.5
514.1	111.9
514.1	110.3
514.2	107
514.3	105.9
514.3	104.8
514.4	106.4
514.6	108.1
514.7	109.7
514.8	111.9
514.8	113
515	114.7
515	114.7
515.1	111.9
515.2	110.3
515.3	108.1
515.3	106.4
515.4	104.2
515.5	103.7
515.6	103.7
515.6	103.7
515.7	105.3
515.8	107
515.9	107
516	107.5
516.2	109.2
516.3	110.3
516.4	109.2
516.6	108.6
516.6	108.6
516.7	111.4
516.8	111.9
516.9	111.4
516.9	109.7
517.2	109.2
517.4	109.2
517.5	109.2
517.6	110.8
517.7	114.1
517.8	114.1
517.9	111.9
518.1	110.3
518.1	109.7
518.3	109.2
518.3	106.4
518.3	104.2
518.4	102
518.5	102
518.7	104.8
518.7	107.5
518.8	107
518.8	105.3
519	104.2
519.1	102
519.2	102
519.2	100.9
519.3	98.7
519.3	98.2
519.3	96.5
519.5	94.3
519.7	96
519.8	98.7
519.9	100.9
520.1	103.7
520.2	100.9
520.4	98.7
520.5	96.5
520.5	95.4
520.7	94.3
520.8	96.5
520.8	99.3
520.9	100.4
521	98.7
521.4	96.5
521.6	96.5
521.7	97.6
521.7	100.9
521.7	103.1
521.9	103.1
521.9	101.5
522	99.8
522	99.3
522.1	98.7
522.2	98.7
522.3	100.4
522.4	100.9
522.5	101.5
522.7	100.9
522.8	100.9
522.8	102
522.8	103.7
523	105.3
523	105.9
523	105.9
523	106.4
523.1	104.2
523.1	103.1
523.2	103.1
523.3	103.7
523.3	104.2
523.4	105.9
523.4	106.4
523.5	106.4
523.6	105.9
523.7	103.1
523.7	102
523.7	100.4
523.8	99.3
523.9	99.3
524	100.9
524	103.1
524.4	107
524.5	109.2
524.5	110.8
524.5	113
524.5	114.7
524.6	114.7
524.7	112.5
524.9	108.6
525	107
525.2	104.8
525.2	104.2
525.3	103.1
525.3	99.3
525.3	98.2
525.3	95.4
525.3	94.3
525.3	92.7
525.3	88.8
525.3	87.7
525.3	84.4
525.3	82.8
525.3	80
525.3	77.8
525.3	75.6
525.4	72.3
525.5	70.7
