Depth	Gamma
403.6	86.4
403.7	88
403.7	94.4
403.8	97.1
403.8	99.3
403.8	99.8
403.8	109
403.8	110.1
403.8	114.9
403.8	120.8
403.8	123
404	130.5
404	133.2
404	134.8
404.1	137.5
404.1	138.6
404.2	140.2
404.2	140.7
404.2	140.7
404.3	135.9
404.3	133.7
404.4	130
404.5	124.6
404.7	120.3
404.7	120.3
404.7	113.3
404.8	111.1
404.8	109
404.9	105.2
405.1	102
405.1	102
405.2	102.5
405.3	104.1
405.6	99.8
405.6	97.7
405.7	95
405.7	91.7
405.9	89.1
405.9	89.1
405.9	86.4
406	86.9
406.2	83.1
406.2	81
406.2	84.7
406.2	85.3
406.3	89.1
406.4	91.2
406.4	93.4
406.4	93.4
406.5	97.7
406.5	102.5
406.6	106.3
406.7	109.5
406.7	112.7
406.7	117.1
406.7	118.1
407.1	116
407.4	114.4
407.5	114.4
407.6	114.9
407.8	117.1
408	117.6
408.2	115.4
408.6	114.9
408.6	114.9
409	115.4
409.2	115.4
409.5	114.4
409.5	112.2
409.5	111.7
409.5	106.8
409.5	104.1
409.8	97.1
409.8	96.6
409.9	92.3
409.8	88.5
409.9	81.5
409.9	76.7
409.9	72.4
409.9	68.1
409.9	62.1
409.8	60
409.8	58.9
409.7	54.6
409.7	52.4
409.8	49.2
409.8	48.7
409.9	46
410	39.5
410	33.1
410	30.9
410	26.6
410	22.3
410	15.8
410	11
410	10.4
410	7.8
410.1	5.6
410.2	2.9
410.2	2.9
410.2	1.8
410.3	0.8
