Depth	Gamma
469.1	97.4
469.1	98
469.1	98
469.3	101
469.3	101.6
469.4	102.8
469.4	102.8
469.5	102.8
469.6	99.2
469.7	97.4
469.8	97.4
469.9	99.2
469.9	101.6
469.9	102.8
470	104.1
470.2	104.7
470.3	106.5
470.4	107.7
470.5	110.7
470.6	113.7
470.6	114.3
470.7	120.9
470.8	127
470.8	130
470.8	130.6
470.8	135.4
470.8	141.4
470.8	148.6
470.8	154.7
470.8	160.1
471.6	161.7
471.7	156.1
471.8	148.6
471.8	142.4
471.8	138
472	133
472.1	130.5
472.1	128.1
472.3	135.5
472.3	138
472.3	133
472.5	128.7
472.5	128.1
472.8	116.8
472.8	108.1
472.8	101.3
472.8	98.8
472.8	94.4
473	81.4
473	72
473	70.2
473	67.7
473	67.1
473	62.1
473.1	54
473.1	46.5
473.1	44.6
473.1	42.2
473.1	39.7
473.2	37.2
473.3	34.7
473.3	32.2
473.4	31.6
473.6	27.2
473.6	26.6
473.7	26.6
473.9	27.8
473.9	27.8
473.9	26
474	24.1
474.2	23.5
474.5	25.4
474.6	28.5
474.6	28.5
474.6	28.5
474.8	28.5
475	29.1
475.1	32.2
475.1	32.8
475.2	32.8
475.3	33.4
475.4	35.9
475.4	38.4
475.6	42.8
475.6	46.5
475.7	52.1
475.8	57.7
475.9	65.2
476	70.2
476.1	82.6
476.1	83.9
476.1	87.6
476.1	88.2
476.1	93.8
476.1	107.5
476.2	116.2
476.2	116.8
476.3	125.6
476.3	127.4
476.3	133.7
476.4	142.4
476.4	148.6
476.4	157.9
476.4	161
476.4	149.8
476.5	143.6
476.6	138.6
476.6	131.8
476.6	129.9
476.6	123.1
476.7	115
476.7	103.2
476.7	100.7
476.7	97.6
476.7	91.3
476.8	87
476.8	71.4
476.8	70.8
476.8	67.1
476.9	62.7
476.9	59
477	54
477	49.6
477	44.6
477	42.2
477	37.2
477	31
477	30.3
477.1	26.6
477.1	22.2
477.1	21.6
477.4	15.4
477.5	14.2
477.5	13.5
477.8	13.5
478	13.5
478.3	11.7
478.4	12.9
478.6	13.5
478.9	11.7
479	11.7
479.1	11.7
479.4	11.7
479.5	11.7
479.6	13.5
479.7	14.8
479.8	15.4
480	14.2
480.2	11
480.3	10.4
480.4	12.3
480.5	13.5
480.6	14.2
480.7	14.2
480.8	12.9
480.9	12.3
481.2	11.7
481.2	12.3
481.4	12.9
481.4	13.5
481.5	13.5
481.5	11.7
481.6	9.2
481.8	11
482	11.7
482	11.7
482.3	12.3
482.5	12.3
482.7	13.5
482.8	14.2
483	13.5
483.3	12.9
483.6	12.9
483.6	12.3
483.7	12.3
484	12.9
484	12.9
484.3	15.4
484.3	17.9
484.4	22.2
484.4	24.7
484.6	27.8
484.7	31.6
484.8	35.9
484.8	36.6
484.8	39
484.8	47.8
484.8	54.6
484.8	59.6
484.8	63.3
484.9	73.3
484.9	77.6
485	79.5
485	83.9
485.3	84.5
485.3	84.5
485.5	87
485.6	93.8
485.8	98.8
485.8	100.7
485.8	103.8
485.9	108.1
486	111.9
486.1	115
486.4	115.6
486.5	116.8
486.6	106.9
486.6	99.4
486.6	95.7
486.8	98.8
486.9	100.7
486.9	103.8
486.9	109.4
486.9	110
487	113.1
487.2	113.7
487.2	113.7
487.4	110.6
487.5	110.6
487.7	116.2
487.7	118.7
487.8	121.2
487.8	121.8
487.9	121.2
488	117.5
488.2	114.4
488.3	114.4
488.5	113.7
489	115.6
489.1	120
489	121.2
489	122.5
489	124.3
489.1	127.4
489.3	123.1
489.3	120
489.3	113.1
489.3	110.6
489.4	109.4
489.4	101.9
489.5	98.8
489.5	96.9
489.5	93.8
489.5	89.5
489.5	85.7
489.6	81.4
489.6	78.3
489.7	73.9
489.8	69.5
489.9	69.5
489.8	79.5
489.8	84.5
489.8	87.6
489.8	90.1
490	94.4
490	95.1
490	98.2
490	103.2
490.1	104.4
490.1	108.1
490.1	108.8
490.1	111.2
490.1	116.2
490.3	118.7
490.4	120.6
490.5	121.8
490.6	123.7
490.6	124.3
490.7	124.3
490.7	124.3
490.8	122.5
491	114.4
491	112.5
491	110
491.1	106.9
491.1	106.3
491.1	103.2
491.2	101.9
491.2	105.6
491.3	110.6
491.3	113.7
491.3	113.7
491.3	115
491.4	116.8
491.4	116.8
491.6	117.5
491.7	115
491.8	109.4
491.8	105.6
491.8	102.5
491.8	101.3
491.8	99.4
491.8	95.1
491.8	93.8
491.9	90.7
492	90.1
492.1	88.8
492.1	93.2
492.2	99.4
492.2	101.9
492.4	104.4
492.7	107.5
492.9	108.8
492.9	108.8
492.9	101.9
493	97.6
493	95.7
493.1	95.7
493.2	97.6
493.2	98.8
493.2	101.9
493.2	105.6
493.2	106.3
493.4	108.1
493.4	110
493.5	110.6
493.6	107.5
493.7	105
493.8	105
494	106.3
494	108.1
494.1	111.9
494.2	113.1
494.3	116.8
494.5	120.6
494.5	122.5
494.6	118.7
494.7	111.9
494.7	111.2
494.7	108.8
494.8	106.3
494.8	105.6
494.8	104.4
494.8	101.3
494.9	98.2
495	95.1
495	93.2
495.1	92.6
495.2	93.8
495.5	98.2
495.5	103.8
495.5	105.6
495.5	108.1
495.5	111.2
495.5	112.5
495.7	115
496	115
496	115
496.2	116.2
496.3	120
496.4	123.7
496.5	126.2
496.5	120
496.7	120
496.8	122.5
496.9	123.1
497.1	120
497.1	116.8
497.1	114.4
497.2	117.5
497.4	121.8
497.5	125.6
497.6	129.3
498	124.9
498	121.2
498	119.3
498	116.8
498.1	115.6
498.1	115
498.1	113.1
498.1	112.5
498.3	112.5
498.4	115.6
498.4	120
498.5	125.6
498.6	127.4
498.6	129.3
498.9	129.9
499	128.1
499.2	125.6
499.4	125.6
499.6	128.7
499.9	130.5
500	130.5
500	131.2
500.1	130.5
500.2	129.3
500.3	128.1
500.4	126.2
500.1	129.4
500.2	128.8
500.3	125.1
500.5	123.3
500.6	122.7
500.6	122.7
500.7	122.1
500.7	120.9
501	120.9
501	119.7
501	117.9
501	116.7
501.1	116.7
501.1	117.3
501.2	119.1
501.2	119.1
501.2	119.1
501.4	118.5
501.4	117.3
501.5	116.1
501.6	113.7
501.6	110.7
501.8	108.9
501.8	107.7
501.9	108.3
502.1	110.1
502.1	112.5
502.2	114.9
502.2	115.5
502.2	118.5
502.2	122.1
502.3	124.5
502.3	127
502.4	128.2
502.6	128.8
502.7	130.6
502.8	133
502.9	133.6
503	130
503.1	128.8
503.1	130
503.1	133.6
503.2	135.4
503.4	135.4
503.4	134.2
503.5	131.8
503.5	128.8
503.6	128.2
503.6	125.7
503.6	123.3
503.7	121.5
503.8	119.7
503.9	117.3
503.9	115.5
503.9	113.7
503.9	111.9
503.9	111.3
503.9	110.1
504	108.9
504	108.3
504.2	106.5
504.2	103.4
504.2	102.2
504.2	100.4
504.2	100.4
504.3	99.8
504.4	99.8
504.5	99.8
504.6	101
504.7	101.6
504.7	104.1
504.8	106.5
504.9	106.5
505.2	107.1
505.2	107.1
505.2	105.3
505.3	104.7
505.4	104.7
505.6	104.1
505.7	104.1
505.8	106.5
505.8	109.5
505.8	109.5
505.8	111.3
506	113.7
506.1	113.1
506.1	109.5
506.1	108.3
506.2	105.3
506.2	103.4
506.3	102.2
506.5	101.6
506.5	101
506.7	102.2
506.8	104.1
506.8	105.9
507	106.5
507.1	106.5
507.3	107.7
507.4	110.1
507.4	110.7
507.4	113.1
507.6	112.5
507.6	111.3
507.7	108.9
507.9	107.7
508.1	108.3
508.1	110.1
508.1	112.5
508.1	113.1
508.1	113.7
508.2	112.5
508.3	111.9
508.3	114.3
508.3	116.1
508.3	117.3
508.4	117.9
508.5	117.3
508.6	114.9
508.7	113.7
508.8	111.3
509	110.7
509.1	111.9
509.1	113.7
509.1	114.9
509.2	115.5
509.3	116.7
509.4	117.3
509.6	117.3
509.6	114.9
509.7	112.5
509.9	110.7
510.3	110.1
510.4	106.5
510.7	104.7
510.7	102.8
510.7	100.4
510.8	99.8
510.8	98
510.9	98
511	98
511	96.2
511.1	93.8
511.2	92
511.2	88.4
511.2	87.2
511.2	85.4
511.2	84.2
511.2	83
511.2	80.5
511.2	76.9
511.3	72.7
511.4	70.3
511.4	67.9
511.4	65.5
511.4	63.7
511.5	60.1
511.5	58.9
511.5	57.6
511.5	56.4
511.7	57
511.7	57.6
511.7	57.6
511.7	62.5
511.7	66.1
511.8	69.7
511.8	72.1
511.8	75.1
511.9	78.7
511.9	81.2
511.9	84.8
511.9	86.6
511.9	89.6
512	93.2
512	93.2
512	96.2
512	98.6
512	101
512.1	101.6
512.2	101.6
512.4	102.2
512.6	100.4
512.9	98.6
513.1	101.6
513.1	105.3
513.3	107.1
513.5	106.5
513.5	101.6
513.6	99.2
513.7	99.8
513.8	99.8
513.8	101
514	97.4
514	96.8
514	94.4
514.1	92.6
514.3	92
514.5	94.4
514.6	96.2
514.7	98
514.9	96.8
515	95
515.2	93.8
515.3	92.6
515.4	92
515.7	91.4
515.8	91.4
515.8	93.8
515.8	95.6
515.9	97.4
516	97.4
516.2	98
516.2	98
516.4	100.4
516.5	101.6
516.6	101
516.6	98
516.7	94.4
516.7	93.8
516.7	92
516.7	90.2
516.7	89
516.7	92
516.8	92.6
516.9	91.4
517	90.2
517.1	88.4
517.2	86.6
517.3	83.6
517.3	83
517.4	83
517.5	86
517.6	89
517.9	92.6
517.9	95.6
518	99.2
518.1	97.4
518.2	93.8
518.2	93.2
518.3	90.8
518.4	88.4
518.4	90.2
518.5	91.4
518.5	91.4
518.6	90.2
518.7	89
518.8	90.2
518.9	92.6
519.1	96.2
519.2	97.4
519.3	96.2
519.3	94.4
519.4	93.8
519.5	95
519.5	97.4
519.5	97.4
519.6	99.2
519.7	101
519.8	101
519.9	99.8
519.9	96.2
519.9	94.4
520	93.2
520.5	93.2
520.7	92.6
520.9	92
521	92.6
521.1	96.2
521.2	98
521.4	98.6
521.5	98
521.5	101
521.5	102.2
521.6	102.8
521.7	104.1
521.8	106.5
521.8	106.5
521.9	108.9
522	110.1
522	110.1
522.3	108.3
522.5	108.3
522.6	107.1
522.9	104.1
522.9	102.8
522.9	100.4
522.9	99.2
522.9	98
522.9	96.2
522.9	94.4
523.1	92.6
523.1	92.6
523.1	95
523.2	98
523.4	100.4
523.5	100.4
523.6	101.6
523.7	102.2
523.7	102.2
523.8	102.2
523.9	100.4
524.1	98.6
524.1	101
524.3	102.2
524.5	103.4
524.6	104.7
524.6	105.3
525	104.1
525	102.8
525	99.8
525.1	98.6
525.1	98.6
525.2	100.4
525.3	102.2
525.3	104.1
525.4	106.5
525.6	105.9
525.7	105.3
526	104.7
526.1	104.7
526.4	105.3
526.4	105.9
526.4	106.5
526.6	108.9
526.7	110.1
526.8	111.3
526.9	113.7
527	113.7
527.1	111.9
527.2	109.5
527.3	106.5
527.4	104.7
527.5	108.3
527.5	108.9
527.6	108.9
527.7	104.7
527.8	105.9
527.9	109.5
528	112.5
528	115.5
528.1	116.7
528.2	117.9
528.3	113.7
528.4	112.5
528.5	115.5
528.6	119.1
528.7	120.3
528.9	119.1
529.1	117.3
529.1	113.7
529.2	110.7
529.3	110.1
529.4	108.3
529.4	107.7
529.4	105.9
529.4	103.4
529.4	103.4
529.4	97.4
529.7	88.4
529.8	84.8
529.8	84.2
529.7	81.8
529.7	76.3
529.7	73.9
529.8	69.7
530	71.5
530.1	73.9
530.2	73.9
530.3	72.1
530.3	70.3
530.4	67.9
530.5	66.1
530.7	67.3
530.8	70.3
531	73.9
531.2	77.5
531.3	78.7
531.5	77.5
531.8	75.7
532	74.5
532.1	73.3
532.2	73.9
532.3	75.1
532.4	75.1
532.5	72.7
532.6	72.1
532.7	72.1
532.7	69.7
532.8	69.1
532.8	68.5
533	69.7
533.1	70.3
533.1	67.9
533.2	65.5
533.3	63.7
533.4	66.1
533.5	67.3
533.6	69.7
533.6	70.9
533.9	72.1
534	72.1
534.2	71.5
534.2	70.9
534.4	69.7
534.5	67.9
534.7	66.1
534.7	66.1
534.8	65.5
534.9	66.1
535.1	68.5
535.1	69.1
535.3	71.5
535.5	74.5
535.5	77.5
535.7	75.1
535.8	73.9
536	76.9
536	78.1
536.1	78.1
536.2	75.1
536.2	78.1
536.4	81.2
536.6	83.6
536.8	86.6
536.8	82.4
536.8	81.8
536.9	78.7
537.1	76.3
537.1	73.9
537.2	70.9
537.3	70.3
537.3	70.3
537.4	72.1
537.6	73.9
537.8	72.1
537.8	70.3
538.2	69.1
538.3	67.9
538.4	66.7
538.6	64.9
538.7	63.1
538.8	61.9
538.9	61.9
538.9	62.5
539	65.5
539	67.9
539.1	68.5
539.4	70.9
539.4	73.9
539.6	75.7
539.6	77.5
539.6	77.5
539.6	79.9
539.8	80.5
539.9	80.5
539.9	77.5
540.1	75.7
540.1	75.7
540.3	73.9
540.5	74.5
540.7	76.3
540.9	78.7
541.1	78.1
541.3	75.7
541.6	73.3
541.7	73.3
541.8	77.5
542	80.5
542	83.6
542.1	86.6
542.3	87.2
542.5	84.2
542.8	84.2
542.9	86.6
542.9	88.4
542.9	89
542.9	89.6
543.1	89.6
543.2	89
543.3	86
543.5	85.4
543.6	86
543.7	87.2
543.7	88.4
543.9	89.6
544.1	93.2
544.2	93.8
544.2	95.6
544.3	98.6
544.4	99.2
544.5	99.8
544.5	96.8
544.6	96.8
544.6	93.8
544.7	93.8
544.9	95.6
544.9	96.8
545.2	98
545.2	97.4
545.3	94.4
545.4	93.8
545.6	93.8
545.7	94.4
545.8	94.4
545.8	93.2
545.8	91.4
545.8	90.2
545.8	89.6
546	88.4
546.1	88.4
546.2	89.6
546.5	92.6
546.5	93.2
546.8	95.6
547	98
547	98.6
547.2	100.4
547.3	101.6
547.4	103.4
547.6	104.7
547.6	106.5
547.7	107.1
547.9	107.7
547.9	105.3
547.9	103.4
548	102.2
548.3	101
548.3	100.4
548.6	101
548.7	102.8
548.7	103.4
548.7	104.7
548.8	105.3
548.8	107.7
548.9	108.3
549	106.5
549	104.7
549	104.7
549.1	102.8
549.1	102.2
549.4	103.4
549.5	104.7
549.5	106.5
549.6	107.7
549.6	107.7
549.7	107.7
549.9	105.3
550	104.7
550.2	103.4
550.3	102.2
550.4	102.2
550.6	101
550.5	97.4
550.8	97.4
550.9	97.4
551.2	100.4
551.2	101.6
551.2	103.4
551.3	105.9
551.3	107.7
551.3	109.5
551.3	109.5
551.4	111.9
551.4	112.5
551.5	111.9
551.7	108.9
551.7	105.3
551.8	102.2
551.8	101.6
552	102.2
552.1	105.3
552.1	105.9
552.1	107.1
552.1	109.5
552.1	109.5
552.1	111.9
552.1	111.9
552.2	113.7
552.3	116.1
552.4	116.7
552.5	117.3
552.5	116.7
552.6	114.3
552.7	111.9
552.7	111.3
552.9	111.3
553	109.5
553	109.5
553	105.9
553	103.4
553.1	103.4
553.2	99.8
553.3	95
553.3	90.8
553.3	87.8
553.4	85.4
553.4	81.2
553.4	77.5
553.6	74.5
553.7	75.7
553.8	77.5
553.8	78.1
553.9	78.7
554	76.9
554.1	75.7
554.2	77.5
554.3	79.9
554.3	81.2
554.4	81.8
554.5	82.4
554.6	83
554.7	83
554.8	82.4
554.9	79.9
555	79.3
555.1	78.7
555.4	78.7
555.5	78.7
555.6	78.7
555.7	82.4
555.7	83
555.8	83.6
555.8	84.8
555.8	86
555.8	89
555.9	90.2
555.9	92
556.1	94.4
556.2	96.8
556.2	97.4
556.4	96.2
556.5	92
556.5	89
556.6	79.9
556.7	78.1
556.6	72.1
556.6	70.3
556.5	64.3
556.6	58.3
556.6	49.8
556.6	49.8
556.7	46.8
556.7	46.2
556.7	41.4
556.7	38.4
556.7	36.6
556.7	36
556.7	32.9
556.8	31.1
557	32.3
557.2	37.2
557.2	47.4
557.2	48.6
557.3	50.4
557.3	53.4
557.3	55.2
557.3	56.4
557.4	58.9
557.5	61.9
557.5	66.7
557.7	72.7
557.7	75.7
557.7	76.3
557.7	76.9
557.7	78.7
557.7	79.3
557.9	80.5
557.9	81.8
557.9	83.6
557.9	84.8
558	86
558.1	87.8
558.2	89.6
558.2	90.2
558.3	86
558.3	81.2
558.4	80.5
558.6	76.9
558.7	74.5
558.9	73.3
559	71.5
559.2	72.7
559.3	74.5
559.5	73.9
559.7	73.9
559.7	76.3
559.7	76.9
559.7	79.9
559.9	81.2
560	81.2
560.1	78.7
560.3	79.9
560.4	79.9
560.6	82.4
560.6	85.4
560.6	86
560.7	87.2
560.8	87.8
560.9	86
561	84.2
561	83.6
561.2	81.8
561.2	80.5
561.2	80.5
561.4	76.9
561.4	76.3
561.4	70.9
561.5	68.5
561.5	64.3
561.5	60.1
561.5	60.1
561.6	57
561.7	55.2
561.6	52.2
561.8	49.2
561.8	44.4
562	45.6
562.1	48.6
562.2	52.2
562.3	55.8
562.4	61.3
562.4	63.7
562.4	64.9
562.6	64.3
562.7	63.7
562.8	66.1
562.9	69.1
563.1	71.5
563.1	72.7
563.2	71.5
563.3	69.7
563.4	69.1
563.6	70.3
563.7	71.5
563.7	71.5
563.8	68.5
563.8	65.5
563.8	64.9
564	63.1
564.2	62.5
564.2	66.7
564.4	69.1
564.5	67.3
564.5	66.7
564.5	65.5
564.5	63.1
564.5	62.5
564.6	59.5
564.7	58.9
564.8	57
565	57.6
565	58.3
565	61.9
565.1	66.1
565.2	67.9
565.3	70.3
565.5	74.5
565.5	74.5
565.5	76.3
565.5	75.7
565.6	72.1
565.6	71.5
565.8	71.5
565.9	70.9
565.9	70.9
566.1	72.7
566.2	77.5
566.5	82.4
566.5	85.4
566.5	87.8
566.6	89.6
566.9	86.6
567	86
567.1	89
567.1	91.4
567.3	93.2
567.5	98
567.5	99.2
567.6	101
567.6	102.2
567.6	104.7
567.6	105.9
567.7	107.1
567.9	104.7
567.9	104.1
568	105.9
568	106.5
568.2	103.4
568.3	104.1
568.4	106.5
568.4	106.5
568.5	99.8
568.4	93.8
568.5	90.8
568.5	87.2
568.6	86
568.6	83
568.7	82.4
568.7	80.5
568.8	77.5
568.8	76.9
568.8	75.1
568.9	71.5
569	69.1
569	67.3
569	65.5
569.1	65.5
569.4	69.7
569.4	73.3
569.4	77.5
569.5	79.9
569.8	84.2
569.8	84.8
569.9	86.6
569.9	89
570	89.6
570.2	88.4
570.2	84.8
570.4	82.4
570.4	79.9
570.5	79.3
570.5	77.5
570.5	75.7
570.6	73.9
570.6	72.7
570.6	70.3
570.6	70.3
570.8	68.5
570.8	67.3
570.8	65.5
570.8	64.3
570.8	63.1
570.8	61.3
571	58.3
571.1	57.6
571.3	59.5
571.3	63.7
571.4	67.9
571.6	71.5
571.6	75.1
571.6	78.7
571.8	81.8
571.9	85.4
571.9	86
572	89.6
572.1	91.4
572.3	92.6
572.4	94.4
572.6	95
572.7	95.6
572.7	97.4
572.8	100.4
572.9	102.8
573	104.1
573.1	104.1
573.1	101.6
573.3	99.8
573.4	101
573.6	102.2
573.7	102.2
573.7	101.6
573.8	101
574	102.2
574.1	103.4
574.2	103.4
574.3	104.1
574.3	100.4
574.3	96.2
574.3	91.4
574.4	87.8
574.4	87.2
574.4	85.4
574.6	84.2
574.6	83.6
574.6	80.5
574.7	79.3
574.7	76.9
574.9	76.9
574.9	78.7
574.9	78.7
575	81.2
575.2	82.4
575.2	82.4
575.3	82.4
575.4	81.2
575.4	79.3
575.5	78.7
575.5	77.5
575.5	76.9
575.6	75.7
575.6	73.3
572.7	96.2
572.7	96.8
572.7	97.4
572.8	98.6
572.9	101
572.9	102.2
573	103.4
573.1	104.1
573.2	104.1
575.7	70.3
575.7	70.3
575.7	68.5
575.8	66.1
575.8	64.9
575.8	62.5
575.9	59.5
575.9	57.6
576	55.2
576.1	52.2
576.2	49.2
576.3	47.4
576.5	43.2
576.6	42
576.8	43.8
576.8	44.4
576.9	42
577	39.6
577.1	38.4
577.2	37.8
577.3	37.2
577.4	39
577.5	40.2
577.5	42.6
577.5	45
577.6	48
577.7	51.6
577.8	55.2
578	59.5
578.1	61.3
578.2	63.7
578.2	64.9
578.5	66.1
578.6	66.7
578.8	66.1
578.8	66.7
579	69.1
579	69.7
579	69.7
579.1	66.7
579.1	62.5
579.1	61.3
579.2	58.9
579.3	56.4
579.4	54.6
579.5	57.6
579.7	60.7
579.8	63.1
579.9	63.7
580.1	63.1
580.3	61.3
580.3	58.9
580.4	57.6
580.6	58.3
580.8	57.6
580.8	55.8
580.8	55.2
580.9	53.4
581	51.6
581.2	51
581.4	52.2
581.5	56.4
581.6	59.5
581.6	62.5
581.7	64.9
581.8	66.7
581.8	67.3
581.9	70.3
582	72.1
582	72.1
582	70.9
582	67.9
582.1	64.9
582.2	62.5
582.3	60.1
582.4	59.5
582.4	58.9
582.4	57.6
582.5	55.8
582.5	55.2
582.6	53.4
582.8	52.2
583	56.4
583.1	60.1
583.2	63.7
583.3	66.7
583.3	68.5
583.3	70.9
583.3	73.9
583.3	74.5
583.3	76.3
583.3	76.9
583.3	78.7
583.4	81.2
583.6	83
583.6	83.6
583.7	83
583.8	79.3
583.9	75.7
583.9	72.7
583.9	69.7
583.9	67.3
584	66.7
584	66.7
584.1	66.7
584.2	67.9
584.3	69.1
584.4	69.7
584.5	69.1
584.7	67.9
584.8	65.5
584.8	64.9
585	61.9
585.1	60.1
585.1	60.1
585.1	58.3
585.1	57
585.1	54.6
585.2	54
585.2	52.2
585.2	51.6
585.2	50.4
585.3	49.8
585.4	49.8
585.5	52.2
585.6	54
585.7	58.9
585.8	61.3
585.9	63.1
586	66.7
586	67.3
586.1	69.1
586.2	69.7
586.3	66.7
586.3	63.7
586.3	60.7
586.3	58.3
586.3	55.8
586.3	54
586.4	49.2
586.5	47.4
586.6	46.2
586.7	46.2
586.8	48
586.9	48
587	45
587	45
587.1	43.2
587.2	41.4
587.2	40.2
587.2	39.6
587.4	37.2
587.4	39.6
587.4	39
587.5	39
587.8	38.4
587.9	34.7
588.1	32.3
588.1	32.3
588.3	31.7
588.4	29.3
588.6	28.1
588.8	26.9
589	26.3
589.2	26.9
589.2	30.5
589.2	30.5
589.4	32.3
589.6	36.6
589.6	37.2
589.7	39.6
589.7	41.4
589.7	42
589.8	43.2
589.8	45
589.9	46.8
589.9	48.6
589.9	51
589.9	52.2
590	53.4
590.2	54.6
590.3	54.6
590.4	54.6
590.5	54
590.5	56.4
590.7	60.1
590.8	60.7
590.7	53.4
590.7	49.2
590.8	46.2
590.9	43.2
591	40.8
591.1	37.8
591.2	36.6
591.3	34.7
591.5	32.3
591.6	32.3
591.8	29.9
591.9	29.3
592	28.7
592.1	28.7
592.1	28.7
592.1	31.1
592.3	32.3
592.4	31.1
592.5	29.3
592.8	28.1
593	28.1
593.1	28.1
593.3	28.1
593.3	28.7
593.4	28.7
593.5	30.5
593.6	31.7
593.6	33.5
593.6	37.8
593.6	42.6
593.7	46.8
593.8	48.6
593.8	50.4
593.9	51.6
593.9	53.4
594	54
594	55.8
594.2	58.9
594.2	59.5
594.2	59.5
594.2	61.9
594.3	62.5
594.3	66.1
594.4	68.5
594.5	70.3
594.6	67.9
594.7	65.5
594.7	61.3
594.8	59.5
594.8	57.6
594.9	57
594.9	55.8
594.9	54
595	51
595	48.6
595.1	47.4
595.2	46.2
595.2	46.2
595.2	49.2
595.3	51
595.4	53.4
595.5	55.2
595.7	55.2
595.7	55.2
595.9	55.8
596	57
596.1	59.5
596.2	60.7
596.3	62.5
596.3	64.9
596.5	65.5
596.5	64.3
596.6	63.7
596.7	62.5
596.8	61.9
597	62.5
597	62.5
597.1	62.5
597.2	65.5
597.2	66.1
597.4	73.9
597.4	78.1
597.4	78.7
597.4	83.6
597.5	86.6
597.6	89
597.6	90.2
597.6	92
597.6	93.2
597.7	95
597.7	95.6
597.7	95.6
597.8	93.2
597.8	92
598.1	91.4
598.3	90.2
598.3	90.2
598.3	90.2
598.5	92.6
598.5	93.2
598.6	93.2
598.6	93.2
598.8	92.6
598.9	89
598.9	88.4
599.1	94.4
599.2	95
599.4	95
599.4	95
599.5	95
599.6	92.6
599.7	92
599.7	90.2
599.7	88.4
599.9	86
600	85.4
600.2	87.2
600.3	90.8
600.3	95.6
600.4	98.6
600.3	99.8
600.4	101
600.4	102.8
600.5	104.1
600.5	106.5
600.6	108.3
600.8	108.3
600.9	108.3
600.9	108.3
601	107.1
601.1	102.8
601.2	99.2
601.4	95
601.4	93.8
601.5	97.4
601.6	96.2
601.6	92
601.8	89
601.8	89
601.8	86
601.8	81.8
601.8	81.2
601.9	78.1
601.9	75.7
601.9	69.7
602.1	67.3
602.1	65.5
602	62.5
602	57
602	54
602	50.4
602	46.2
602	42.6
602.1	40.8
602.2	42
602.3	46.8
602.4	52.2
602.4	55.8
602.5	62.5
602.5	66.7
602.5	67.3
602.5	70.3
602.5	73.9
602.5	74.5
602.7	75.1
602.8	73.9
602.9	67.9
602.9	63.1
602.9	60.1
602.9	59.5
602.9	56.4
603	53.4
603	52.8
603	50.4
603	46.8
603	43.8
603	42
603.1	40.8
603.3	43.8
603.4	48.6
603.4	49.8
603.4	55.2
603.4	57.6
603.4	63.1
603.4	66.7
603.4	70.9
603.6	76.3
603.6	78.1
603.6	79.9
603.6	82.4
603.6	87.8
603.6	89.6
603.8	94.4
603.8	96.8
603.8	101.6
603.8	102.8
603.9	104.1
603.9	105.3
603.9	105.9
603.9	107.1
603.9	108.3
604	108.9
604.2	110.1
604.2	110.1
604.4	104.7
604.4	100.4
604.5	99.8
604.5	99.2
604.5	100.4
604.5	101.6
604.6	104.1
604.7	104.7
604.8	106.5
604.8	108.9
604.9	109.5
605	108.9
605.1	108.3
605.2	105.3
605.2	101
605.2	95.6
605.3	91.4
605.4	87.2
605.5	83.6
605.5	76.3
605.6	70.9
605.6	70.3
605.6	70.3
605.6	66.1
605.6	63.1
605.6	61.9
605.6	58.9
605.7	55.8
605.8	51
605.9	50.4
605.9	57
606.2	67.9
606.3	73.9
606.3	78.7
606.3	81.2
606.4	87.2
606.4	93.2
606.5	96.2
606.5	97.4
606.6	99.8
606.7	102.2
606.7	103.4
606.7	104.1
606.9	106.5
606.9	106.5
606.9	107.1
607	108.9
607.1	110.7
607.2	111.3
607.3	108.9
607.4	105.9
607.4	104.7
607.6	108.9
607.7	110.1
607.7	111.3
607.9	108.9
608.1	105.3
608.2	101
608.3	99.2
608.4	102.8
608.5	105.3
608.6	105.9
608.8	102.2
608.9	99.8
608.9	98.6
609.1	98.6
609.3	101.6
609.3	101.6
609.5	102.2
609.5	98
609.5	96.8
609.5	94.4
609.8	93.8
609.9	96.8
610	97.4
610.1	95
610.2	92
610.2	91.4
610.3	89
610.4	86.6
610.5	86.6
610.6	89.6
610.7	92.6
610.9	95
610.9	96.8
610.9	99.8
610.9	104.1
610.9	105.9
611	108.9
611	110.1
611.2	111.9
611.3	112.5
611.3	112.5
611.5	108.3
611.5	108.3
611.8	114.9
611.8	117.9
611.8	120.9
611.9	123.3
612.1	123.3
612.2	120.9
612.3	116.1
612.4	113.7
612.4	113.1
612.5	112.5
612.5	116.7
612.6	120.3
612.7	123.9
612.9	127.6
613	130
613	130.6
613.1	131.8
613.1	131.8
613.1	131.8
613.2	131.2
613.2	126.4
613.2	124.5
613.2	122.7
613.2	119.7
613.3	117.9
613.4	116.1
613.5	115.5
613.6	117.9
613.7	120.9
613.9	120.9
614.1	121.5
614.3	122.7
614.4	124.5
614.4	125.7
614.4	127.6
614.6	129.4
614.7	128.2
614.8	126.4
615	122.7
615.1	120.3
615.2	117.9
615.3	114.3
615.3	114.3
615.5	116.7
615.6	117.3
615.7	115.5
615.7	113.7
615.8	113.1
615.8	112.5
615.9	111.9
615.9	111.9
616.1	113.1
616.2	113.1
616.3	113.1
616.5	111.3
616.6	108.9
616.7	106.5
616.7	102.8
616.7	100.4
616.8	97.4
616.8	95.6
616.8	94.4
616.9	89.6
617	87.2
617	86.6
617	90.8
617.2	97.4
617.4	102.8
