"Row","Depth","RES","RES Color","Top Names","Top Depth","Top Color"
"2581","323.8","12.6","","","",""
"2582","323.8","12.3","","","",""
"2583","324","12.3","","","",""
"2584","324","12","","","",""
"2585","324","11.5","","","",""
"2586","324","10.9","","","",""
"2587","324","10.9","","","",""
"2588","324.1","10.6","","","",""
"2589","324.3","10.4","","","",""
"2590","324.5","10.4","","","",""
"2591","324.7","10.4","","","",""
"2592","324.8","10.4","","","",""
"2593","324.8","11.1","","","",""
"2594","324.8","11.4","","","",""
"2595","324.8","11.4","","","",""
"2596","325.1","11.4","","","",""
"2597","325.1","11.4","","","",""
"2598","325.1","11.1","","","",""
"2599","325.1","10.6","","","",""
"2600","325.1","10.4","","","",""
"2601","325.1","11.7","","","",""
"2602","325.1","11.1","","","",""
"2603","325.2","10.9","","","",""
"2604","325.2","10.6","","","",""
"2605","325.3","10.4","","","",""
"2606","325.3","10.4","","","",""
"2607","325.5","10.8","","","",""
"2608","325.5","10.8","","","",""
"2609","325.7","11.1","","","",""
"2610","325.7","11.1","","","",""
"2611","326","10.4","","","",""
"2612","326","10.4","","","",""
"2613","326","10.4","","","",""
"2614","326.3","10.7","","","",""
"2615","326.3","11.2","","","",""
"2616","326.5","11.5","","","",""
"2617","326.6","12","","","",""
"2618","326.8","12.4","","","",""
"2619","327","12.1","","","",""
"2620","327.2","11.2","","","",""
"2621","327.2","11","","","",""
"2622","327.2","10.7","","","",""
"2623","327.2","10.2","","","",""
"2624","327.3","9.7","","","",""
"2625","327.3","9.7","","","",""
"2626","327.5","10.7","","","",""
"2627","327.5","10.9","","","",""
"2628","327.5","11.2","","","",""
"2629","327.5","11.2","","","",""
"2630","327.9","12","","","",""
"2631","328","12.4","","","",""
"2632","328.2","11.8","","","",""
"2633","328.2","11","","","",""
"2634","328.2","10.7","","","",""
"2635","328.7","10.7","","","",""
"2636","328.7","11.5","","","",""
"2637","328.7","11.8","","","",""
"2638","328.9","11.8","","","",""
"2639","328.9","11.2","","","",""
"2640","328.9","11.5","","","",""
"2641","329","12","","","",""
"2642","329","12.4","","","",""
"2643","329.4","12.4","","","",""
"2644","329.4","12.1","","","",""
"2645","329.7","11","","","",""
"2646","329.7","10.7","","","",""
"2647","329.7","10.4","","","",""
"2648","329.7","9.7","","","",""
"2649","329.7","9.5","","","",""
"2650","329.7","9.2","","","",""
"2651","330.1","9.2","","","",""
"2652","330.3","9.9","","","",""
"2653","330.3","10.2","","","",""
"2654","330.3","9.5","","","",""
"2655","330.3","9","","","",""
"2656","330.4","9","","","",""
"2657","330.4","9.4","","","",""
"2658","330.6","9.4","","","",""
"2659","330.6","9","","","",""
"2660","330.6","8.7","","","",""
"2661","330.8","9.4","","","",""
"2662","330.8","9.9","","","",""
"2663","330.8","10.7","","","",""
"2664","330.9","10.9","","","",""
"2665","330.9","10.2","","","",""
"2666","331.1","10.4","","","",""
"2667","331.3","10.9","","","",""
"2668","331.4","11.8","","","",""
"2669","331.6","12.4","","","",""
"2670","331.8","12.4","","","",""
"2671","332","11.5","","","",""
"2672","332","11.2","","","",""
"2673","332.3","11.8","","","",""
"2674","332.3","12.4","","","",""
"2675","332.7","12.7","","","",""
"2676","332.7","12.7","","","",""
"2677","332.8","12.7","","","",""
"2678","333","13.3","","","",""
"2679","333","13.3","","","",""
"2680","333.1","13.3","","","",""
"2681","333.1","12.4","","","",""
"2682","333.1","12.1","","","",""
"2683","333.1","11.5","","","",""
"2684","333.3","11.2","","","",""
"2685","333.5","11.5","","","",""
"2686","333.7","12.4","","","",""
"2687","333.7","12.7","","","",""
"2688","333.7","13","","","",""
"2689","333.8","13","","","",""
"2690","334","13","","","",""
"2691","334.2","12.1","","","",""
"2692","334.4","11.5","","","",""
"2693","334.4","11.5","","","",""
"2694","334.5","12.7","","","",""
"2695","334.7","13.3","","","",""
"2696","334.7","15.1","","","",""
"2697","334.7","15.4","","","",""
"2698","334.9","16.2","","","",""
"2699","334.9","16.7","","","",""
"2700","334.9","17","","","",""
"2701","335.1","17","","","",""
"2702","335.1","17.9","","","",""
"2703","335.1","17.9","","","",""
"2704","335.4","14.8","","","",""
"2705","335.4","14.1","","","",""
"2706","335.5","13","","","",""
"2707","335.7","11.8","","","",""
"2708","335.7","11.5","","","",""
"2709","335.7","11","","","",""
"2710","335.9","10.4","","","",""
"2711","335.9","10.7","","","",""
"2712","336.1","10.9","","","",""
"2713","336.1","10.9","","","",""
"2714","336.1","10.7","","","",""
"2715","336.4","10.2","","","",""
"2716","336.6","10.2","","","",""
"2717","336.8","10.2","","","",""
"2718","336.8","10.7","","","",""
"2719","337.1","10.9","","","",""
"2720","337.2","11.2","","","",""
"2721","337.6","11.2","","","",""
"2722","337.6","11.8","","","",""
"2723","337.6","12","","","",""
"2724","337.6","13","","","",""
"2725","337.9","13.3","","","",""
"2726","337.9","13.7","","","",""
"2727","337.9","14","","","",""
"2728","338.3","14.4","","","",""
"2729","338.5","14.1","","","",""
"2730","338.6","13","","","",""
"2731","338.6","13","","","",""
"2732","338.6","13.3","","","",""
"2733","338.8","13.3","","","",""
"2734","339","13.3","","","",""
"2735","339.3","12.4","","","",""
"2736","339.5","12.1","","","",""
"2737","339.6","12.1","","","",""
"2738","339.6","12.7","","","",""
"2739","339.6","13.3","","","",""
"2740","339.6","14","","","",""
"2741","339.6","14.7","","","",""
"2742","339.6","15.1","","","",""
"2743","339.6","15.1","","","",""
"2744","340","15.1","","","",""
"2745","340","14.8","","","",""
"2746","340","14.4","","","",""
"2747","340","13.7","","","",""
"2748","340","13.4","","","",""
"2749","340","12.7","","","",""
"2750","340","12.4","","","",""
"2751","340.3","11.8","","","",""
"2752","340.3","11.2","","","",""
"2753","340.5","12.4","","","",""
"2754","340.5","13","","","",""
"2755","340.5","13.7","","","",""
"2756","340.7","14","","","",""
"2757","340.7","14","","","",""
"2758","340.9","14.4","","","",""
"2759","341","14.4","","","",""
"2760","341","13.7","","","",""
"2761","341.2","13","","","",""
"2762","341.4","13","","","",""
"2763","341.4","12.7","","","",""
"2764","341.4","14","","","",""
"2765","341.7","14.4","","","",""
"2766","341.7","14.7","","","",""
"2767","341.9","15.1","","","",""
"2768","341.9","15.1","","","",""
"2769","342","15.1","","","",""
"2770","342","14.8","","","",""
"2771","342","13.7","","","",""
"2772","342.2","13","","","",""
"2773","342.2","12.7","","","",""
"2774","342.9","13","","","",""
"2775","342.9","14","","","",""
"2776","343.3","14.7","","","",""
"2777","343.4","15.9","","","",""
"2778","343.6","15.9","","","",""
"2779","343.6","15.1","","","",""
"2780","343.5","14.4","","","",""
"2781","343.5","14.1","","","",""
"2782","343.5","13.4","","","",""
"2783","343.6","13","","","",""
"2784","343.7","12.4","","","",""
"2785","343.9","11.8","","","",""
"2786","343.9","11.2","","","",""
"2787","343.9","11","","","",""
"2788","344.4","11.8","","","",""
"2789","344.4","12.7","","","",""
"2790","344.4","13.7","","","",""
"2791","344.6","14.4","","","",""
"2792","344.6","15.1","","","",""
"2793","344.8","15.1","","","",""
"2794","344.8","14.1","","","",""
"2795","345","13.4","","","",""
"2796","345","13.4","","","",""
"2797","345","13","","","",""
"2798","345","12.7","","","",""
"2799","345.1","12.7","","","",""
"2800","345.3","12.7","","","",""
"2801","345.3","13","","","",""
"2802","345.3","13.3","","","",""
"2803","345.5","14","","","",""
"2804","345.5","14","","","",""
"2805","345.7","13","","","",""
"2806","345.7","14","","","",""
"2807","345.8","14.7","","","",""
"2808","346","15.1","","","",""
"2809","346.1","14.4","","","",""
"2810","346.1","13.7","","","",""
"2811","346.3","13.4","","","",""
"2812","346.5","12.4","","","",""
"2813","346.5","11.8","","","",""
"2814","346.7","11.2","","","",""
"2815","346.8","10.7","","","",""
"2816","347","11.2","","","",""
"2817","347.4","12.7","","","",""
"2818","347.4","14","","","",""
"2819","347.4","14.7","","","",""
"2820","347.5","15.1","","","",""
"2821","347.5","14.1","","","",""
"2822","347.5","12.4","","","",""
"2823","347.5","12.1","","","",""
"2824","347.5","11.2","","","",""
"2825","347.5","10.7","","","",""
"2826","347.7","10.2","","","",""
"2827","347.7","10.2","","","",""
"2828","347.9","10.4","","","",""
"2829","347.9","10.7","","","",""
"2830","348.2","11.2","","","",""
"2831","348.2","11.5","","","",""
"2832","348.2","12.4","","","",""
"2833","348.2","13.3","","","",""
"2834","348.2","13.7","","","",""
"2835","348.4","14.7","","","",""
"2836","348.5","16.7","","","",""
"2837","348.5","17","","","",""
"2838","348.4","18.8","","","",""
"2839","348.4","19.4","","","",""
"2840","348.4","19.4","","","",""
"2841","348.5","19","","","",""
"2842","348.5","17.5","","","",""
"2843","348.7","16.7","","","",""
"2844","348.7","15.9","","","",""
"2845","348.9","14.8","","","",""
"2846","348.9","14.1","","","",""
"2847","348.9","14.1","","","",""
"2848","349.1","13.4","","","",""
"2849","349.4","13","","","",""
"2850","349.6","12.7","","","",""
"2851","349.6","12.4","","","",""
"2852","349.9","12.1","","","",""
"2853","349.9","12.1","","","",""
"2854","349.9","11.8","","","",""
"2855","349.9","11.8","","","",""
"2856","350.1","11.5","","","",""
"2857","350.1","11.2","","","",""
"2858","350.1","11.2","","","",""
"2859","350.2","11.2","","","",""
"2860","350.2","11.2","","","",""
"2861","350.2","11.5","","","",""
"2862","350.4","11.5","","","",""
"2863","350.4","11.5","","","",""
"2864","347","11.2","","","",""
"2865","347","11.8","","","",""
"2866","347","13","","","",""
"2867","347","13","","","",""
"2868","347.2","13.3","","","",""
"2869","347.2","13.3","","","",""
"2870","347.2","13.7","","","",""
"2871","347.2","14","","","",""
"2872","347.4","14.4","","","",""
"2873","347.5","11.5","","","",""
"2874","347.5","12","","","",""
"2875","347.5","12.4","","","",""
"2876","347.5","12.7","","","",""
"2877","347.7","13","","","",""
"2878","347.7","13.7","","","",""
"2879","347.7","13.7","","","",""
"2880","347.7","14","","","",""
"2881","337.4","12","","","",""
"2882","337.6","12.4","","","",""
"2883","337.6","12.7","","","",""
"2884","337.6","13.3","","","",""
"2885","335.2","12.4","","","",""
"2886","335.4","15.4","","","",""
"2887","334.6","14.1","","","",""
"2888","335.5","12","","","",""
"2889","335.5","12.7","","","",""
"2890","335.5","13.7","","","",""
"2891","335.5","13.7","","","",""
"2892","335.5","15.4","","","",""
"2893","335.4","16.2","","","",""
"2894","335.2","16.7","","","",""
"2895","335.2","17","","","",""
"2896","335.2","17.9","","","",""
"2897","335.2","17.9","","","",""
"2898","348.2","15.1","","","",""
"2899","348.2","15.9","","","",""
"2900","348","16.7","","","",""
"2901","348","17.5","","","",""
"2902","348","18.4","","","",""
"2903","348","18.4","","","",""
"2904","348.2","19.8","","","",""
"2905","348.2","20.4","","","",""
"2906","350.7","11.3","","","",""
"2907","350.7","11.1","","","",""
"2908","351","10.8","","","",""
"2909","351.4","11.1","","","",""
"2910","351.4","11.3","","","",""
"2911","351.4","11.6","","","",""
"2912","351.5","10.5","","","",""
"2913","351.8","10.3","","","",""
"2914","352","10.7","","","",""
"2915","352","11.1","","","",""
"2916","352","11.6","","","",""
"2917","352.4","11.1","","","",""
"2918","352.5","10.8","","","",""
"2919","352.9","10.3","","","",""
"2920","352.9","11.3","","","",""
"2921","352.9","11.9","","","",""
"2922","353.2","12.8","","","",""
"2923","353.2","12.8","","","",""
"2924","353.4","12","","","",""
"2925","353.7","11.1","","","",""
"2926","354.1","10.5","","","",""
"2927","354.1","10","","","",""
"2928","354.2","10.7","","","",""
"2929","354.4","10.7","","","",""
"2930","354.4","10","","","",""
"2931","354.4","9.8","","","",""
"2932","354.8","9.1","","","",""
"2933","354.9","9.1","","","",""
"2934","354.9","9.5","","","",""
"2935","354.9","10.2","","","",""
"2936","355.1","10.5","","","",""
"2937","355.3","10.5","","","",""
"2938","355.5","10.5","","","",""
"2939","355.6","10.7","","","",""
"2940","355.6","10.7","","","",""
"2941","355.9","11.1","","","",""
"2942","355.9","10.8","","","",""
"2943","356.1","10","","","",""
"2944","356.5","9.1","","","",""
"2945","356.5","8.9","","","",""
"2946","356.6","8.9","","","",""
"2947","357","8.9","","","",""
"2948","357.2","9.1","","","",""
"2949","357.5","9.3","","","",""
"2950","357.5","9.5","","","",""
"2951","357.9","9.7","","","",""
"2952","357.9","9.7","","","",""
"2953","358","9.7","","","",""
"2954","358.2","9.7","","","",""
"2955","358.2","9.7","","","",""
"2956","358.2","9.7","","","",""
"2957","358.3","9.3","","","",""
"2958","358.3","9.1","","","",""
"2959","358.3","9.1","","","",""
"2960","358.7","9.3","","","",""
"2961","358.7","9.7","","","",""
"2962","358.9","10.2","","","",""
"2963","358.9","10.5","","","",""
"2964","359.2","10.7","","","",""
"2965","359.4","10.5","","","",""
"2966","359.9","9.1","","","",""
"2967","360.1","9.1","","","",""
"2968","360.6","8.9","","","",""
"2969","360.9","8.6","","","",""
"2970","361.3","8.2","","","",""
"2971","361.3","8.2","","","",""
"2972","361.3","8.6","","","",""
"2973","361.3","9.1","","","",""
"2974","361.3","9.3","","","",""
"2975","362","9.7","","","",""
"2976","362","9.7","","","",""
"2977","362.1","9.7","","","",""
"2978","362.3","9.3","","","",""
"2979","362.3","9.1","","","",""
"2980","362.3","8.4","","","",""
"2981","362.3","8.2","","","",""
"2982","362.4","8.4","","","",""
"2983","362.4","8.8","","","",""
"2984","363","9.1","","","",""
"2985","363","9.1","","","",""
"2986","363","8.6","","","",""
"2987","363","8.2","","","",""
"2988","363","8.2","","","",""
"2989","363","8.4","","","",""
"2990","363","9.1","","","",""
"2991","363.1","9.3","","","",""
"2992","363.3","9.5","","","",""
"2993","363.7","9.7","","","",""
"2994","363.8","9.5","","","",""
"2995","363.8","9.1","","","",""
"2996","363.8","8.9","","","",""
"2997","364","8.6","","","",""
"2998","364.2","8.2","","","",""
"2999","364.4","8","","","",""
"3000","364.5","8.2","","","",""
"3001","364.5","8.8","","","",""
"3002","364.5","9.1","","","",""
"3003","364.5","9.3","","","",""
"3004","364.7","9.3","","","",""
"3005","364.8","9.1","","","",""
"3006","364.8","8.9","","","",""
"3007","364.8","8.9","","","",""
"3008","365.2","8.2","","","",""
"3009","365.2","8","","","",""
"3010","365.2","8","","","",""
"3011","365.4","8.6","","","",""
"3012","365.4","8.8","","","",""
"3013","365.4","9.5","","","",""
"3014","365.4","9.7","","","",""
"3015","365.5","10","","","",""
"3016","365.7","10","","","",""
"3017","365.7","9.3","","","",""
"3018","366.1","9.1","","","",""
"3019","366.5","8.9","","","",""
"3020","366.5","8.2","","","",""
"3021","366.5","8.2","","","",""
"3022","366.9","8.4","","","",""
"3023","367.1","8.4","","","",""
"3024","367.4","8.4","","","",""
"3025","367.8","8.4","","","",""
"3026","368.1","8.4","","","",""
"3027","368.5","8.4","","","",""
"3028","368.5","8.8","","","",""
"3029","368.5","8.6","","","",""
"3030","368.6","8.6","","","",""
"3031","368.6","8.6","","","",""
"3032","368.9","8","","","",""
"3033","369.5","7.6","","","",""
"3034","369.6","7.6","","","",""
"3035","369.6","7.8","","","",""
"3036","369.8","7.8","","","",""
"3037","369.8","7.8","","","",""
"3038","370","8.4","","","",""
"3039","370.3","8.6","","","",""
"3040","370.5","8.6","","","",""
"3041","370.7","8.6","","","",""
"3042","370.7","9.1","","","",""
"3043","370.7","9.1","","","",""
"3044","371","8","","","",""
"3045","371.2","7.6","","","",""
"3046","371.3","7.6","","","",""
"3047","371.3","7.8","","","",""
"3048","371.5","8.4","","","",""
"3049","371.7","8.4","","","",""
"3050","371.9","8.8","","","",""
"3051","371.9","9.1","","","",""
"3052","372","9.1","","","",""
"3053","372.2","8.6","","","",""
"3054","372.2","8.4","","","",""
"3055","372.2","8.4","","","",""
"3056","372.4","8.4","","","",""
"3057","372.4","8.4","","","",""
"3058","372.6","8.4","","","",""
"3059","372.9","8.6","","","",""
"3060","373","8.8","","","",""
"3061","373.4","8.8","","","",""
"3062","374.1","8.6","","","",""
"3063","374.1","8.6","","","",""
"3064","374.1","8.8","","","",""
"3065","374.1","8.8","","","",""
"3066","374.1","9.1","","","",""
"3067","374.1","9.1","","","",""
"3068","373.9","9.1","","","",""
"3069","373.9","8.9","","","",""
"3070","374.1","8.6","","","",""
"3071","374.4","8.4","","","",""
"3072","374.4","8.2","","","",""
"3073","374.6","7.8","","","",""
"3074","374.8","8","","","",""
"3075","374.8","8.2","","","",""
"3076","375","8.4","","","",""
"3077","375.1","8.6","","","",""
"3078","375.3","8.8","","","",""
"3079","375.3","8.6","","","",""
"3080","375.4","8.2","","","",""
"3081","375.6","8.2","","","",""
"3082","376","8.2","","","",""
"3083","376","8.2","","","",""
"3084","376.5","8.2","","","",""
"3085","376.5","8.2","","","",""
"3086","377.1","8","","","",""
"3087","377.3","8.4","","","",""
"3088","377.7","8.2","","","",""
"3089","377.8","8.2","","","",""
"3090","378","7.8","","","",""
"3091","378.2","7.1","","","",""
"3092","378.4","7.6","","","",""
"3093","378.4","8","","","",""
"3094","378.5","8.8","","","",""
"3095","378.7","8.6","","","",""
"3096","379","8.2","","","",""
"3097","379.2","8.2","","","",""
"3098","379.4","8.4","","","",""
"3099","379.7","8.8","","","",""
"3100","379.7","8.8","","","",""
"3101","379.7","8","","","",""
"3102","379.7","7.8","","","",""
"3103","379.9","8.6","","","",""
"3104","380.4","8.6","","","",""
"3105","380.6","8.8","","","",""
"3106","380.6","8.8","","","",""
"3107","380.8","8.2","","","",""
"3108","381.1","7.6","","","",""
"3109","381.2","7.4","","","",""
"3110","381.2","7.2","","","",""
"3111","381.4","7.6","","","",""
"3112","381.6","7.8","","","",""
"3113","381.8","8.1","","","",""
"3114","381.9","8.1","","","",""
"3115","382.3","7.8","","","",""
"3116","383","8.1","","","",""
"3117","383.5","8","","","",""
"3118","383.6","8","","","",""
"3119","383.6","8.6","","","",""
"3120","383.6","8.8","","","",""
"3121","383.8","9","","","",""
"3122","383.8","8.6","","","",""
"3123","384","8.4","","","",""
"3124","384","8.2","","","",""
"3125","384.2","7.8","","","",""
"3126","384.3","7.8","","","",""
"3127","384.5","7.8","","","",""
"3128","384.7","8","","","",""
"3129","384.9","8","","","",""
"3130","385","8.1","","","",""
"3131","385","8.4","","","",""
"3132","385.2","8.6","","","",""
"3133","385.3","8.4","","","",""
"3134","385.3","8.4","","","",""
"3135","385.3","8.6","","","",""
"3136","385.5","8.6","","","",""
"3137","385.7","8.6","","","",""
"3138","385.9","8.6","","","",""
"3139","385.9","8.6","","","",""
"3140","386.2","8.2","","","",""
"3141","386.2","7.8","","","",""
"3142","386.6","8","","","",""
"3143","387.1","8.4","","","",""
"3144","387.1","8.8","","","",""
"3145","387.2","8.8","","","",""
"3146","387.2","8.2","","","",""
"3147","387.6","7.6","","","",""
"3148","387.7","7.6","","","",""
"3149","387.9","8","","","",""
"3150","387.9","8.8","","","",""
"3151","387.9","9","","","",""
"3152","387.9","9","","","",""
"3153","388.3","8.8","","","",""
"3154","388.4","8.2","","","",""
"3155","388.4","8","","","",""
"3156","388.8","8","","","",""
"3157","388.8","8.1","","","",""
"3158","389","8.6","","","",""
"3159","389.3","8.8","","","",""
"3160","389.4","8.8","","","",""
"3161","389.6","8.6","","","",""
"3162","389.8","8.4","","","",""
"3163","390","8.6","","","",""
"3164","390.1","9","","","",""
"3165","390.3","9","","","",""
"3166","390.3","9.3","","","",""
"3167","390.3","9.5","","","",""
"3168","390.5","9.5","","","",""
"3169","390.5","9.5","","","",""
"3170","390.7","9.1","","","",""
"3171","390.8","8.8","","","",""
"3172","391","8.6","","","",""
"3173","391.2","8.4","","","",""
"3174","391.2","8.6","","","",""
"3175","391.4","8.8","","","",""
"3176","391.5","9","","","",""
"3177","391.7","9.3","","","",""
"3178","391.8","9.5","","","",""
"3179","392","9.7","","","",""
"3180","392.2","9.7","","","",""
"3181","392.2","9.7","","","",""
"3182","392.4","9.9","","","",""
"3183","392.5","9.9","","","",""
"3184","392.7","9.7","","","",""
"3185","393.1","9.3","","","",""
"3186","393.2","9.1","","","",""
"3187","393.6","8.8","","","",""
"3188","393.7","9","","","",""
"3189","393.7","8.6","","","",""
"3190","393.9","8.2","","","",""
"3191","394.2","8.2","","","",""
"3192","394.4","8.2","","","",""
"3193","394.8","8.6","","","",""
"3194","394.9","9","","","",""
"3195","394.9","9.5","","","",""
"3196","394.9","10.4","","","",""
"3197","394.9","10.7","","","",""
"3198","395.1","11","","","",""
"3199","395.1","11","","","",""
"3200","395.1","11","","","",""
"3201","395.3","10.5","","","",""
"3202","395.5","10.2","","","",""
"3203","395.5","9.7","","","",""
"3204","395.5","9.3","","","",""
"3205","395.5","9.1","","","",""
"3206","395.5","8.4","","","",""
"3207","395.6","8.4","","","",""
"3208","395.6","7.8","","","",""
"3209","395.6","7.6","","","",""
"3210","395.8","6.9","","","",""
"3211","395.8","7.6","","","",""
"3212","395.9","8","","","",""
"3213","396.1","8.1","","","",""
"3214","396.3","8.4","","","",""
"3215","396.3","8.6","","","",""
"3216","396.6","9","","","",""
"3217","396.8","8.8","","","",""
"3218","396.8","8.4","","","",""
"3219","396.8","8.2","","","",""
"3220","397.2","8.2","","","",""
"3221","397.3","9","","","",""
"3222","397.3","9.3","","","",""
"3223","397.3","10.4","","","",""
"3224","397.3","11","","","",""
"3225","397.3","11.5","","","",""
"3226","397.3","11.9","","","",""
"3227","397.5","12.1","","","",""
"3228","397.5","12.7","","","",""
"3229","397.5","13.4","","","",""
"3230","397.5","13.8","","","",""
"3231","397.5","14.1","","","",""
"3232","397.5","14.1","","","",""
"3233","397.5","14.5","","","",""
"3234","397.5","14.8","","","",""
"3235","397.5","14.8","","","",""
"3236","397.5","16","","","",""
"3237","397.5","18","","","",""
"3238","397.5","19","","","",""
"3239","397.7","20.5","","","",""
"3240","397.7","21.5","","","",""
"3241","397.7","23.1","","","",""
"3242","397.7","23.8","","","",""
"3243","397.7","24.3","","","",""
"3244","397.7","25.5","","","",""
"3245","397.9","27.6","","","",""
"3246","397.9","29.7","","","",""
"3247","397.9","31.2","","","",""
"3248","397.9","32.8","","","",""
"3249","397.9","33.7","","","",""
"3250","397.9","35.4","","","",""
"3251","397.9","37.2","","","",""
"3252","397.9","38","","","",""
"3253","397.9","40","","","",""
"3254","397.9","41.1","","","",""
"3255","397.9","42","","","",""
"3256","397.9","44.1","","","",""
"3257","397.9","45.4","","","",""
"3258","397.9","45.4","","","",""
"3259","397.9","48.7","","","",""
"3260","398","50.1","","","",""
"3261","398","51.2","","","",""
"3262","398","53.8","","","",""
"3263","398","55.4","","","",""
"3264","398","56.6","","","",""
"3265","398.3","58.2","","","",""
"3266","398.3","59.4","","","",""
"3267","398.3","59.4","","","",""
"3268","398.3","51.6","","","",""
"3269","398.5","49.1","","","",""
"3270","398.5","46.7","","","",""
"3271","398.7","45.4","","","",""
"3272","398.7","43.2","","","",""
"3273","398.7","41.1","","","",""
"3274","398.7","39.1","","","",""
"3275","398.7","37.2","","","",""
"3276","398.9","36.4","","","",""
"3277","398.9","33.7","","","",""
"3278","398.9","32.1","","","",""
"3279","398.9","31.4","","","",""
"3280","398.9","29","","","",""
"3281","398.9","30.5","","","",""
"3282","399","32.1","","","",""
"3283","399","32.8","","","",""
"3284","399","34.4","","","",""
"3285","399.2","35.4","","","",""
"3286","399.2","37.2","","","",""
"3287","399.2","38","","","",""
"3288","399.2","38","","","",""
"3289","399.2","40","","","",""
"3290","399.2","41.1","","","",""
"3291","399.2","42","","","",""
"3292","399.2","46.4","","","",""
"3293","399.2","47.7","","","",""
"3294","399.2","50.1","","","",""
"3295","399.6","52.7","","","",""
"3296","399.6","55.4","","","",""
"3297","399.6","56.6","","","",""
"3298","399.7","58.2","","","",""
"3299","399.7","54.2","","","",""
"3300","399.7","52.7","","","",""
"3301","399.7","49.1","","","",""
"3302","399.7","47.7","","","",""
"3303","400.1","44.4","","","",""
"3304","400.1","44.4","","","",""
"3305","400.1","44.4","","","",""
"3306","400.2","44.4","","","",""
"3307","400.4","43.2","","","",""
"3308","400.4","41.1","","","",""
"3309","400.4","40.2","","","",""
"3310","400.7","37.2","","","",""
"3311","400.7","37.2","","","",""
"3312","401.4","38.3","","","",""
"3313","401.4","37.2","","","",""
"3314","401.4","36.4","","","",""
"3315","401.4","35.4","","","",""
"3316","401.4","35.4","","","",""
"3317","401.6","39.1","","","",""
"3318","401.6","42","","","",""
"3319","401.7","46.4","","","",""
"3320","401.7","52.7","","","",""
"3321","401.7","61.2","","","",""
"3322","401.7","64.3","","","",""
"3323","402.3","65.7","","","",""
"3324","402.4","69","","","",""
"3325","402.6","69","","","",""
"3326","402.8","69","","","",""
"3327","403.1","62.9","","","",""
"3328","403.3","74.6","","","",""
"3329","403.3","73","","","",""
"3330","403.3","66.1","","","",""
"3331","403.5","64.3","","","",""
"3332","403.5","62.9","","","",""
"3333","403.5","61.2","","","",""
"3334","403.7","62.5","","","",""
"3335","403.7","65.7","","","",""
"3336","404","67.5","","","",""
"3337","404","67.5","","","",""
"3338","404","69","","","",""
"3339","404.1","69","","","",""
"3340","404.1","66.1","","","",""
"3341","404.1","59.9","","","",""
"3342","404.1","55.4","","","",""
"3343","404.1","54.2","","","",""
"3344","404.3","51.6","","","",""
"3345","404.5","49.1","","","",""
"3346","404.7","47.7","","","",""
"3347","404.7","44.4","","","",""
"3348","404.7","41.1","","","",""
"3349","404.7","40.2","","","",""
"3350","404.7","35.4","","","",""
"3351","404.8","39.1","","","",""
"3352","404.8","40","","","",""
"3353","404.8","43.2","","","",""
"3354","405","47.7","","","",""
"3355","405.2","47.7","","","",""
"3356","405.2","48.7","","","",""
"3357","405.2","52.7","","","",""
"3358","405.4","52.7","","","",""
"3359","405.5","55.4","","","",""
"3360","405.5","56.6","","","",""
"3361","405.7","58.2","","","",""
"3362","405.8","59.4","","","",""
"3363","405.8","59.4","","","",""
"3364","405.8","61.2","","","",""
"3365","406","62.5","","","",""
"3366","406.2","62.5","","","",""
"3367","406.2","62.5","","","",""
"3368","406.2","58.2","","","",""
"3369","406.4","55.4","","","",""
"3370","406.4","55.4","","","",""
"3371","406.4","51.6","","","",""
"3372","406.5","50.1","","","",""
"3373","406.5","49.1","","","",""
"3374","406.5","47.7","","","",""
"3375","406.5","46.7","","","",""
"3376","406.9","44.1","","","",""
"3377","406.9","48.7","","","",""
"3378","407.2","48.7","","","",""
"3379","407.4","46.7","","","",""
"3380","407.8","46.7","","","",""
"3381","407.8","48.7","","","",""
"3382","407.8","50.1","","","",""
"3383","407.8","52.7","","","",""
"3384","407.8","53.8","","","",""
"3385","407.9","56.6","","","",""
"3386","407.9","56.6","","","",""
"3387","408.1","61.2","","","",""
"3388","408.2","61.2","","","",""
"3389","408.4","58.2","","","",""
"3390","408.4","55.4","","","",""
"3391","408.4","51.6","","","",""
"3392","408.6","49.1","","","",""
"3393","408.6","44.4","","","",""
"3394","408.6","42.3","","","",""
"3395","408.6","40.2","","","",""
"3396","408.6","37.2","","","",""
"3397","408.6","36.4","","","",""
"3398","408.6","35.4","","","",""
"3399","408.8","31.4","","","",""
"3400","408.8","29.9","","","",""
"3401","408.9","28.4","","","",""
"3402","408.9","27.6","","","",""
"3403","408.9","27","","","",""
"3404","409.1","27","","","",""
"3405","409.1","29","","","",""
"3406","409.1","29.7","","","",""
"3407","409.1","29.7","","","",""
"3408","409.3","28.4","","","",""
"3409","409.3","27.6","","","",""
"3410","409.5","26.3","","","",""
"3411","409.6","26.8","","","",""
"3412","409.8","28.2","","","",""
"3413","409.8","29.7","","","",""
"3414","410","31.2","","","",""
"3415","410","32.8","","","",""
"3416","410.5","34.4","","","",""
"3417","410.3","33","","","",""
"3418","410.5","36.2","","","",""
"3419","410.5","36.2","","","",""
"3420","410.6","37.2","","","",""
"3421","410.8","37.2","","","",""
"3422","411.2","37.2","","","",""
"3423","411","39.1","","","",""
"3424","411.2","40","","","",""
"3425","411.3","38.3","","","",""
"3426","411.3","35.4","","","",""
