322.58,1.79
322.74,1.78
322.89,1.65
323.04,1.66
323.21,1.37
323.35,1.66
323.51,1.45
323.66,1.41
323.82,1.60
323.97,1.64
324.13,1.97
324.28,1.67
324.43,1.25
324.60,1.71
324.75,1.56
324.90,1.29
325.06,1.75
325.21,1.51
325.52,1.32
325.67,2.06
325.84,1.80
325.99,1.30
326.12,1.32
326.30,1.29
326.43,1.21
326.60,1.18
326.77,1.09
326.88,1.21
327.07,1.28
327.23,1.28
327.38,1.52
327.52,1.40
327.69,1.40
327.85,1.45
328.00,1.49
328.16,1.52
328.31,1.38
328.47,1.34
328.63,1.30
328.78,1.23
328.93,1.17
329.09,1.17
329.24,1.06
329.40,1.26
329.55,1.14
329.71,1.13
329.87,1.20
330.00,1.29
330.18,1.24
330.33,1.33
330.48,1.58
330.63,1.33
330.79,1.15
330.95,1.33
331.10,1.23
331.26,1.27
331.39,1.36
331.56,1.16
331.72,0.69
331.91,0.33
332.01,1.07
332.15,0.69
332.34,0.96
332.51,0.64
332.65,0.68
332.81,0.70
332.94,0.88
333.12,0.57
333.27,0.51
333.43,1.05
333.58,0.65
333.74,0.44
333.89,0.70
334.04,0.53
334.21,0.59
334.34,0.87
334.51,0.52
334.52,0.51
334.67,0.55
334.83,0.64
334.96,0.48
335.14,0.34
335.30,0.41
335.48,0.34
335.59,0.35
335.78,0.46
335.91,0.40
336.09,0.26
336.22,0.27
336.36,0.36
336.53,0.29
336.70,0.81
336.77,0.21
337.00,-0.02
337.15,0.23
337.29,0.21
337.44,0.17
337.60,0.19
337.78,0.23
337.91,-0.49
338.03,-0.23
338.20,-0.23
338.35,-0.42
338.50,-0.14
338.65,-0.27
338.80,0.02
338.95,-0.76
339.10,-0.18
339.25,-0.14
339.39,3.35
339.55,2.25
339.77,2.55
339.87,2.89
340.00,1.88
340.18,1.34
340.31,1.06
340.45,0.28
340.75,0.14
340.88,0.19
341.03,-0.05
341.21,0.19
341.46,0.19
341.49,0.46
341.63,0.23
341.80,0.41
341.95,0.74
342.10,-0.14
342.26,-0.55
342.42,-0.42
342.55,-0.19
342.70,-0.24
342.85,-0.46
343.00,-0.05
343.16,0.44
343.26,0.39
343.45,-0.45
343.61,-0.16
343.75,0.02
343.90,0.10
344.06,-0.10
344.21,0.98
344.36,0.26
344.50,0.15
344.65,0.06
344.80,0.39
344.95,0.31
345.09,0.20
345.25,0.66
345.40,0.68
345.56,0.76
345.70,0.68
345.85,0.52
345.99,0.47
346.15,0.57
346.30,0.43
346.43,0.63
346.59,0.75
346.75,0.91
346.91,0.66
347.05,0.48
347.20,0.83
347.33,0.67
